a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
zero,three,3,two,33,one,,one,zero,zero,27,,21,
zero,zero,4,,,zero,zero,one,zero,one,41,one,18,one
zero,,1,zero,37,one,zero,,,zero,47,one,,zero
zero,zero,,zero,29,zero,one,zero,zero,zero,17,one,17,
zero,one,,,,,zero,zero,zero,two,98,one,16,one
zero,,6,,35,one,zero,one,zero,zero,24,one,23,zero
zero,one,5,three,,zero,,one,zero,zero,49,one,11,one
zero,two,2,one,55,zero,zero,one,zero,zero,83,,44,one
zero,zero,2,zero,40,one,zero,,zero,three,23,one,44,one
zero,zero,1,,30,zero,zero,one,zero,one,39,one,17,zero
zero,zero,4,,33,,zero,one,zero,one,,one,29,
zero,,8,zero,14,one,zero,,zero,zero,29,one,23,zero
zero,zero,1,zero,62,zero,zero,one,zero,zero,,,72,zero
one,zero,1,zero,9,one,zero,,zero,zero,49,one,19,zero
zero,,1,,9,zero,zero,zero,zero,zero,39,one,,zero
one,zero,5,four,,zero,zero,one,zero,zero,,,47,zero
zero,two,3,two,39,zero,zero,one,zero,two,49,one,30,
zero,zero,,,16,one,zero,one,zero,zero,47,one,26,zero
zero,zero,3,two,32,zero,zero,,zero,one,43,one,42,zero
,one,,zero,,one,,zero,zero,one,14,,13,
zero,,3,,27,zero,zero,,zero,zero,39,one,36,zero
zero,one,,zero,46,one,one,zero,,,,one,56,
,,4,zero,14,one,,zero,zero,zero,,zero,24,zero
,zero,6,,25,zero,zero,one,zero,zero,47,one,34,zero
one,zero,,two,43,one,zero,,zero,zero,54,,36,zero
zero,zero,4,three,,one,zero,one,,zero,44,one,31,
,one,2,,13,zero,,zero,zero,two,,one,23,zero
zero,zero,2,one,,zero,zero,one,,zero,39,one,,zero
zero,zero,3,zero,32,zero,zero,one,,zero,39,one,29,zero
,one,,zero,19,one,zero,one,zero,,59,one,29,one
zero,,3,one,19,,zero,,,one,53,one,,zero
one,zero,4,,38,zero,zero,,,zero,59,one,48,zero
one,,1,zero,26,zero,zero,one,zero,one,47,one,36,zero
one,,5,,55,zero,zero,one,zero,three,39,,65,
one,zero,3,zero,14,,zero,zero,zero,zero,39,one,24,zero
zero,two,3,two,18,one,zero,one,zero,two,35,one,28,
zero,,5,,11,,zero,zero,zero,one,47,one,0,zero
zero,zero,2,one,13,zero,,one,zero,one,47,one,22,zero
one,zero,2,one,47,,zero,one,zero,zero,39,,40,one
one,one,,one,37,zero,zero,one,zero,,,one,6,
zero,,2,one,62,,zero,one,zero,zero,,,72,
one,zero,2,,9,zero,,one,,zero,53,one,,zero
zero,one,,zero,8,one,,zero,,,44,one,18,zero
one,,5,,9,zero,zero,zero,zero,,,one,2,zero
one,zero,2,,26,,zero,one,zero,two,,one,,one
zero,zero,5,zero,25,one,zero,zero,zero,zero,39,one,0,
,,3,two,49,zero,zero,one,zero,,39,one,21,
one,,0,,47,zero,one,zero,zero,one,,,39,one
one,zero,,zero,9,zero,zero,zero,zero,zero,65,one,,zero
zero,zero,0,,12,zero,zero,zero,,one,59,one,1,zero
zero,,5,two,65,zero,zero,one,zero,,29,one,74,
zero,zero,2,zero,,zero,zero,zero,zero,zero,39,one,,
zero,zero,5,four,13,zero,zero,,,one,,one,18,zero
,two,3,two,,one,zero,one,zero,two,47,one,,zero
zero,zero,4,,31,one,zero,,zero,zero,29,,40,zero
one,zero,1,zero,13,one,one,,zero,two,39,one,23,zero
zero,zero,3,three,34,,zero,,zero,zero,39,one,,zero
zero,zero,3,,25,zero,zero,one,zero,zero,47,one,35,zero
zero,zero,2,,41,,zero,,,zero,49,,30,
one,zero,4,,7,zero,zero,zero,zero,,49,one,17,zero
,zero,3,zero,22,zero,zero,zero,zero,zero,47,one,32,zero
zero,two,2,one,42,zero,zero,one,zero,zero,69,one,20,one
,one,2,one,20,one,zero,one,zero,,43,one,30,zero
zero,,2,one,8,,zero,,,zero,14,one,18,zero
zero,zero,3,two,18,one,zero,one,zero,one,14,one,,zero
zero,,4,three,,one,,one,zero,,23,one,17,
one,zero,2,,24,zero,,one,zero,two,1,one,34,one
zero,zero,3,two,37,zero,zero,one,zero,one,39,one,26,one
zero,zero,,,14,zero,zero,zero,zero,zero,43,one,24,zero
zero,zero,0,zero,21,one,zero,,zero,three,39,one,8,one
one,,3,two,20,zero,zero,one,zero,one,47,one,,zero
,one,,two,36,one,one,zero,zero,three,39,one,46,
zero,,8,three,41,,zero,,,zero,27,one,,zero
zero,zero,,,,zero,zero,zero,zero,two,29,,43,one
one,,1,one,27,one,one,zero,zero,three,39,one,33,
zero,zero,3,zero,,one,,,zero,zero,49,one,,zero
zero,zero,5,one,37,one,zero,,zero,zero,29,one,30,zero
zero,one,,zero,63,zero,zero,one,zero,,19,one,6,zero
,one,1,zero,47,one,zero,,zero,,69,one,25,one
one,,1,zero,,zero,zero,one,,zero,59,one,6,zero
one,zero,1,,15,zero,zero,one,zero,two,,one,25,zero
zero,zero,1,zero,37,one,zero,,zero,zero,41,one,47,zero
zero,zero,,two,54,zero,zero,one,,zero,43,one,64,
,one,4,three,28,,,one,zero,two,43,one,0,one
zero,two,5,three,23,one,,zero,zero,,45,,33,zero
zero,one,,two,24,zero,,one,zero,,,zero,18,one
zero,zero,3,two,,zero,zero,one,zero,zero,69,one,26,zero
zero,one,7,zero,11,zero,zero,zero,zero,zero,98,zero,21,zero
one,zero,6,four,21,,zero,one,,zero,14,one,1,zero
one,zero,4,,,zero,zero,one,zero,zero,,one,21,zero
zero,zero,4,,21,one,one,zero,zero,two,48,,14,zero
zero,one,2,one,19,one,zero,one,zero,,43,one,29,
zero,,4,zero,,,,zero,zero,,,,4,zero
one,zero,2,one,16,zero,zero,one,zero,one,59,,12,one
one,zero,3,,30,zero,zero,one,zero,zero,,one,,zero
one,zero,1,zero,,one,,,zero,zero,80,one,30,zero
zero,zero,4,two,14,zero,zero,,zero,zero,,one,24,zero
zero,zero,9,zero,,zero,zero,zero,,,43,one,6,zero
one,zero,2,,,zero,zero,one,zero,zero,47,zero,,zero
one,zero,4,zero,18,zero,zero,zero,zero,zero,98,one,,zero
,,2,one,45,zero,zero,one,,,,one,55,
,,,,20,zero,,one,zero,,91,one,2,
zero,zero,6,,55,,zero,one,zero,zero,,one,65,zero
one,zero,7,,33,,zero,one,zero,one,39,one,43,one
zero,zero,4,,31,,zero,one,zero,zero,47,,8,zero
one,zero,4,zero,,zero,zero,zero,zero,one,39,one,16,zero
one,,3,zero,11,one,zero,zero,zero,two,47,one,2,one
,one,3,two,32,one,zero,one,zero,two,35,one,42,one
zero,zero,4,three,47,zero,zero,,zero,zero,29,one,57,
zero,zero,2,one,,,zero,,zero,zero,47,one,18,zero
,one,,zero,5,,,zero,zero,zero,43,zero,14,zero
zero,zero,4,three,35,,zero,one,zero,two,39,one,,one
,one,,zero,21,,one,zero,zero,,59,zero,,zero
zero,,,,,zero,,one,,three,65,one,34,one
one,zero,3,,,zero,zero,zero,zero,one,39,one,18,zero
one,one,,two,28,zero,zero,one,zero,one,35,,36,one
zero,zero,16,zero,17,one,zero,zero,zero,one,71,,27,zero
one,one,4,three,23,zero,,one,zero,zero,55,one,1,zero
zero,zero,8,zero,12,zero,zero,zero,zero,zero,59,one,4,zero
zero,two,5,four,,zero,zero,one,zero,zero,39,one,47,
one,,,zero,,,zero,zero,zero,one,29,one,20,zero
zero,,0,zero,11,one,,zero,zero,zero,43,one,21,zero
,one,,zero,,zero,zero,zero,,one,,one,19,zero
zero,zero,1,one,50,one,one,zero,zero,zero,11,,13,zero
,one,3,zero,20,,zero,zero,zero,,,one,25,one
zero,zero,1,zero,39,,zero,one,zero,zero,59,one,49,zero
,zero,1,zero,22,zero,zero,one,zero,zero,47,one,32,
zero,zero,1,zero,56,one,zero,one,zero,zero,9,,20,zero
one,zero,2,one,30,zero,zero,one,zero,one,47,one,40,zero
one,,0,zero,31,zero,zero,zero,zero,one,29,one,16,one
,one,1,zero,12,one,zero,one,zero,,39,one,22,one
zero,zero,,,25,zero,zero,one,zero,zero,47,one,35,zero
zero,zero,3,,25,,zero,one,zero,one,39,one,35,zero
zero,,4,,19,zero,zero,one,zero,zero,47,,13,zero
,one,,zero,8,zero,,zero,zero,zero,,one,11,zero
zero,zero,8,,10,,zero,zero,zero,one,49,,,
zero,one,,zero,8,zero,zero,zero,zero,one,29,one,18,zero
zero,,2,zero,28,,zero,zero,,three,49,one,30,one
one,zero,3,,13,zero,,one,zero,two,47,one,18,zero
zero,,4,zero,,one,,one,zero,,59,one,39,zero
zero,zero,2,,53,zero,zero,one,zero,zero,47,one,,zero
zero,two,2,zero,26,,zero,zero,zero,two,48,one,36,one
zero,two,1,zero,18,,zero,one,zero,,35,one,,zero
zero,two,4,three,37,,zero,one,zero,,54,one,,one
zero,one,,zero,51,zero,zero,one,zero,,43,one,61,
zero,one,,zero,16,one,,zero,zero,two,39,,2,one
zero,zero,,two,19,,zero,one,,two,47,one,5,
zero,zero,3,zero,5,one,zero,zero,zero,zero,,one,,zero
zero,zero,5,two,46,zero,zero,one,zero,zero,31,one,56,
zero,zero,4,three,26,zero,zero,one,zero,zero,39,one,,zero
,one,,one,64,one,,,zero,,,one,74,
one,one,,one,18,zero,,one,,one,,one,28,one
zero,zero,2,one,43,one,,,zero,zero,37,one,,zero
zero,zero,4,three,,one,one,zero,zero,one,43,,35,
zero,zero,3,zero,21,zero,one,zero,zero,,43,one,,zero
zero,zero,2,one,,one,zero,one,zero,one,55,one,,zero
zero,zero,5,,,zero,zero,,zero,one,,one,,zero
,zero,3,zero,14,zero,zero,one,,one,71,one,15,zero
,one,,two,,zero,zero,one,zero,,47,one,24,zero
one,zero,2,one,19,zero,zero,one,zero,one,53,one,12,one
zero,zero,3,,26,one,,zero,zero,one,43,one,,zero
one,,0,,,zero,zero,zero,zero,two,43,one,4,zero
one,zero,2,one,,,zero,one,,one,,one,26,zero
,one,,one,22,zero,zero,one,zero,one,,one,32,
,zero,0,zero,18,one,zero,zero,zero,zero,,one,,zero
zero,zero,1,zero,33,,zero,,zero,zero,59,one,,zero
,zero,8,zero,16,one,zero,,zero,zero,47,one,26,zero
zero,zero,3,two,28,zero,zero,one,,zero,83,one,12,one
,two,0,zero,12,one,zero,zero,zero,one,,one,3,zero
one,,1,zero,11,one,zero,zero,zero,one,47,one,10,zero
zero,zero,3,two,27,zero,zero,one,zero,one,39,one,17,one
one,zero,,two,,one,zero,one,,two,35,one,,zero
zero,one,,zero,,,zero,zero,zero,one,39,one,26,
zero,,1,one,27,one,zero,,zero,zero,54,,,zero
zero,one,0,zero,34,zero,zero,zero,zero,one,59,one,44,
zero,one,2,one,29,one,,one,zero,two,19,one,5,zero
one,one,2,one,23,zero,zero,one,,one,44,one,33,
one,,0,zero,9,zero,zero,zero,zero,one,39,one,3,zero
zero,zero,4,three,20,one,zero,one,zero,one,48,,,
,one,2,one,18,zero,zero,one,,,59,one,14,one
zero,two,3,zero,11,zero,zero,zero,zero,one,64,one,15,zero
zero,one,,one,22,zero,zero,one,zero,,,one,11,zero
,,3,,38,zero,zero,one,zero,zero,29,one,30,zero
zero,two,,one,52,zero,zero,one,zero,one,39,one,35,
one,,4,three,20,zero,,,zero,,,,30,
zero,zero,4,three,21,one,,,,zero,34,,12,zero
,one,4,three,30,zero,,one,zero,two,,one,15,one
one,one,4,,1,zero,zero,zero,zero,zero,,one,0,zero
zero,zero,4,two,29,zero,zero,,zero,,47,one,39,zero
zero,zero,3,one,32,one,zero,one,zero,zero,,,,zero
,zero,3,two,28,,zero,,zero,zero,47,one,34,zero
one,zero,4,three,30,zero,zero,one,,zero,44,one,6,zero
zero,zero,3,two,50,zero,zero,one,zero,zero,47,one,,zero
zero,zero,4,three,15,zero,zero,,zero,zero,29,one,,zero
,one,,two,49,one,zero,zero,zero,,5,,41,zero
zero,zero,,,6,zero,zero,zero,zero,zero,,one,16,zero
zero,zero,3,two,37,zero,,one,zero,zero,,,47,zero
one,zero,1,zero,,one,zero,one,zero,zero,49,,,zero
zero,zero,2,one,36,one,zero,one,,zero,,one,46,zero
,one,1,zero,40,,zero,one,zero,three,,one,42,
one,zero,1,zero,42,one,zero,,zero,zero,39,,,zero
one,zero,2,one,23,,,one,zero,zero,53,,33,zero
zero,zero,2,one,20,one,zero,one,zero,one,35,one,30,zero
zero,,1,zero,,zero,zero,one,,two,55,one,,one
zero,zero,4,three,,,zero,,zero,zero,47,one,35,zero
zero,one,,zero,,zero,,zero,zero,,79,one,41,one
one,,4,,,,zero,one,zero,zero,69,one,27,zero
zero,,2,one,,zero,zero,,zero,zero,47,zero,24,zero
zero,zero,4,,30,zero,zero,,zero,zero,55,,20,zero
zero,zero,2,,11,zero,zero,zero,,zero,47,one,21,zero
,one,,zero,,one,zero,zero,zero,,59,,3,zero
one,zero,,one,16,zero,zero,one,zero,one,49,one,13,zero
zero,,1,zero,,,zero,zero,zero,two,39,,20,
zero,zero,2,,29,,zero,one,,zero,47,zero,35,zero
one,,2,zero,3,zero,zero,zero,zero,zero,39,one,0,zero
zero,zero,2,zero,19,one,zero,,,two,39,one,,zero
zero,zero,2,,14,,zero,one,zero,two,59,one,23,one
,,4,two,,zero,zero,one,zero,,93,zero,35,
zero,zero,3,two,13,one,zero,one,zero,one,59,one,,zero
zero,one,,three,36,one,,one,zero,zero,39,,29,zero
zero,,6,zero,4,,,,zero,zero,39,one,14,zero
zero,,5,three,26,zero,zero,one,zero,zero,39,one,6,zero
zero,zero,,,22,zero,zero,one,zero,zero,47,one,32,zero
one,zero,5,three,50,,one,zero,zero,zero,41,one,,zero
,zero,2,,27,zero,zero,,zero,one,35,one,12,zero
one,one,,two,28,zero,zero,one,zero,,,one,38,zero
,zero,2,one,25,,zero,one,,,29,one,4,zero
one,zero,3,two,,,zero,one,,zero,,one,10,
zero,zero,4,three,24,,zero,,zero,zero,,,15,zero
one,zero,2,one,25,one,zero,one,zero,zero,47,,35,zero
zero,zero,5,four,42,one,zero,,zero,zero,19,,40,zero
zero,zero,2,,,zero,zero,one,zero,one,54,one,35,zero
one,,3,,,zero,zero,one,zero,one,64,one,20,zero
zero,,2,one,25,one,zero,one,,three,,one,25,
one,zero,3,two,18,,zero,one,,zero,53,one,28,zero
zero,,5,,31,zero,zero,one,zero,,,one,41,one
zero,zero,5,zero,17,one,zero,,zero,one,41,one,23,zero
one,two,3,zero,16,zero,zero,zero,zero,three,,one,26,zero
one,zero,4,three,31,,zero,one,zero,two,47,,35,one
zero,one,3,two,18,one,zero,one,zero,two,,one,23,zero
zero,,2,,,zero,zero,,zero,zero,47,one,,zero
zero,,3,two,42,,zero,one,zero,zero,,zero,52,
one,one,5,three,23,zero,zero,one,zero,zero,90,one,,zero
zero,zero,2,one,21,,zero,one,,one,47,one,14,
zero,zero,4,three,36,,zero,,zero,zero,34,,29,zero
zero,one,4,zero,,one,,zero,zero,,39,one,26,zero
zero,zero,3,zero,8,one,zero,,,zero,62,,,zero
zero,,5,,20,one,zero,one,,zero,43,one,30,zero
one,two,1,zero,25,one,zero,,,two,,one,35,one
,zero,4,four,,one,one,zero,zero,zero,44,one,39,zero
zero,one,,two,16,,,one,zero,zero,39,one,26,zero
zero,,7,four,52,zero,zero,one,zero,zero,,one,31,
zero,,3,,14,zero,zero,one,zero,zero,65,one,8,zero
zero,zero,2,one,13,one,zero,one,zero,one,34,one,11,zero
zero,one,2,,,,zero,one,,zero,51,one,29,zero
zero,zero,4,,39,zero,zero,one,zero,zero,,one,49,
zero,zero,3,two,26,,,one,zero,one,24,,,
one,,,one,43,,one,zero,zero,,,one,2,
one,zero,2,,58,zero,zero,one,,,39,,68,one
,one,,zero,39,zero,one,zero,zero,,47,one,4,one
zero,zero,8,zero,10,one,zero,zero,,one,39,one,,zero
zero,three,3,two,21,one,zero,one,zero,one,69,one,31,one
,,3,two,,,zero,one,,one,,one,40,
zero,zero,2,one,36,,zero,one,zero,zero,29,one,,zero
one,zero,2,zero,21,one,zero,,zero,two,43,one,31,zero
one,zero,5,four,31,zero,zero,,zero,zero,47,one,,
zero,zero,12,zero,20,zero,zero,zero,zero,zero,,one,,zero
zero,zero,4,three,,zero,zero,one,zero,zero,47,one,53,zero
one,zero,3,two,18,zero,zero,one,zero,zero,62,one,11,zero
zero,,2,one,16,one,zero,,zero,zero,47,one,26,zero
,one,3,two,29,zero,zero,one,zero,,43,one,25,one
zero,,7,five,27,one,zero,,zero,two,39,one,20,zero
one,,3,two,32,zero,,one,zero,one,39,one,42,one
zero,one,3,zero,10,zero,,zero,zero,,39,one,20,zero
one,zero,3,two,24,one,zero,,zero,zero,39,one,,zero
zero,zero,3,two,20,one,zero,one,zero,,39,,8,zero
zero,,,one,40,one,,one,zero,,,one,50,
one,zero,4,two,39,zero,zero,one,zero,zero,79,one,12,zero
zero,zero,5,three,,zero,zero,one,zero,zero,39,one,32,zero
,,,one,24,one,,one,zero,,39,one,34,one
one,zero,4,zero,,,zero,one,zero,zero,,one,19,one
zero,zero,3,two,45,,zero,one,zero,zero,39,,26,zero
,one,3,two,,zero,zero,one,,one,47,one,47,zero
,one,,one,,one,,zero,,,27,one,2,one
zero,,4,one,,one,zero,,zero,,64,one,21,zero
zero,zero,3,,,one,zero,,zero,zero,4,,47,
,,,zero,58,zero,zero,one,zero,,19,one,48,
zero,two,2,one,,one,zero,one,zero,two,49,one,6,one
one,zero,1,,31,,zero,zero,zero,zero,59,one,41,zero
zero,zero,7,five,22,zero,zero,one,,zero,59,one,32,zero
zero,,3,two,25,zero,zero,one,zero,zero,,,,
zero,zero,2,two,,one,zero,zero,,one,59,,43,zero
zero,,4,,25,zero,zero,one,zero,zero,,one,35,zero
zero,zero,3,two,16,,zero,one,zero,one,39,one,9,one
one,,1,zero,36,zero,zero,one,zero,one,39,one,28,zero
one,,4,zero,,zero,zero,zero,zero,two,39,one,14,zero
zero,zero,3,two,20,zero,zero,one,zero,zero,47,one,15,zero
one,zero,3,two,24,,zero,one,zero,zero,29,one,34,
zero,zero,3,two,26,zero,zero,one,zero,zero,47,one,,zero
zero,,3,two,29,zero,zero,one,zero,one,55,one,39,one
one,zero,2,one,57,,zero,,zero,zero,29,,67,zero
,three,2,zero,9,one,,zero,zero,two,43,one,19,zero
zero,,9,zero,11,zero,zero,zero,zero,,44,one,5,zero
zero,one,,four,23,zero,zero,one,zero,zero,,one,13,zero
,one,2,one,,one,zero,one,zero,zero,4,one,57,
,,6,zero,10,zero,,zero,zero,,65,one,4,zero
one,one,1,zero,22,zero,zero,one,zero,zero,,one,27,zero
zero,one,,zero,23,zero,zero,zero,zero,,39,one,33,one
one,zero,6,four,,one,,one,zero,zero,9,one,27,zero
one,,,three,21,zero,zero,one,,one,39,one,7,one
one,,2,one,,one,zero,one,zero,zero,24,,,
zero,,4,three,29,,zero,one,,zero,39,one,20,one
zero,zero,4,,12,zero,zero,zero,zero,two,44,one,3,zero
one,zero,3,,5,zero,zero,zero,,zero,77,one,15,zero
one,zero,2,,12,zero,zero,one,zero,one,58,one,22,zero
zero,zero,2,one,,zero,zero,,zero,two,35,one,35,zero
zero,zero,4,three,20,,zero,,zero,one,35,,,one
zero,one,,one,46,one,zero,one,zero,zero,59,one,56,zero
zero,,3,two,34,zero,,one,zero,,74,one,44,one
zero,one,2,zero,23,one,,zero,zero,three,49,one,25,zero
one,zero,3,two,30,one,zero,,one,one,97,one,6,zero
zero,zero,2,one,66,one,zero,one,zero,zero,5,,34,zero
zero,,0,zero,,one,one,,zero,zero,59,one,,zero
zero,one,4,two,38,zero,,one,zero,,,one,48,
zero,zero,5,zero,16,one,zero,zero,zero,,55,one,26,zero
one,,6,five,26,zero,zero,one,zero,zero,39,one,,zero
one,zero,4,three,39,zero,zero,one,zero,zero,39,,,zero
one,zero,,two,41,one,one,,zero,zero,47,one,39,one
zero,zero,3,two,16,zero,zero,one,,one,47,,26,zero
zero,,6,five,35,zero,zero,one,zero,zero,59,,45,zero
one,one,,one,27,zero,zero,one,zero,,59,one,37,zero
one,zero,4,,37,zero,zero,one,zero,,29,one,30,zero
zero,one,2,,33,zero,,one,zero,zero,59,one,43,one
zero,zero,3,two,41,,one,zero,zero,zero,53,,,zero
zero,zero,2,one,,zero,zero,one,zero,zero,55,one,37,
,one,,two,35,one,zero,one,zero,one,,one,11,
,zero,5,,17,one,zero,one,zero,zero,55,one,27,zero
zero,zero,1,,,zero,zero,one,zero,zero,59,one,28,zero
one,zero,1,zero,37,zero,zero,one,zero,zero,44,one,4,
one,zero,4,,,zero,zero,,zero,one,39,one,,zero
zero,zero,1,,51,zero,zero,one,zero,zero,47,one,61,
zero,one,,two,,zero,zero,one,zero,zero,,one,48,zero
zero,two,4,three,38,zero,zero,,,three,39,,48,one
,one,,zero,21,one,zero,one,zero,three,43,,31,one
zero,,3,zero,6,,zero,zero,zero,zero,59,one,,zero
zero,two,5,two,,,zero,one,zero,one,39,one,11,
one,zero,12,,,zero,zero,one,zero,zero,29,one,,zero
one,two,,zero,27,,,zero,,three,29,one,1,one
,zero,,zero,14,one,zero,zero,zero,one,47,one,24,zero
,two,3,,,zero,zero,one,one,three,78,one,25,one
one,zero,2,one,39,one,zero,one,zero,zero,39,,26,zero
zero,,4,three,27,,zero,,zero,,59,one,20,one
,,2,one,31,zero,zero,one,zero,one,27,,41,one
zero,,1,,42,one,zero,one,,,9,,9,zero
zero,zero,1,zero,,zero,zero,,zero,,47,one,42,
zero,zero,2,zero,,one,zero,,zero,one,34,one,16,zero
one,two,3,two,34,zero,,,,three,59,one,,one
zero,,,two,13,one,,one,,two,39,,,zero
one,zero,3,,20,one,,one,zero,zero,43,one,20,zero
zero,zero,4,three,32,,zero,one,zero,,54,one,6,zero
zero,,3,,,zero,zero,one,zero,three,29,one,3,
zero,one,,one,18,,zero,one,,one,,one,28,zero
zero,one,2,zero,51,zero,zero,one,zero,,,,61,
zero,one,,one,51,one,zero,one,zero,zero,39,one,61,zero
,one,,,38,zero,,one,zero,,,one,12,
zero,,4,zero,11,one,zero,zero,zero,two,59,one,,zero
one,zero,3,two,15,zero,,one,zero,one,49,one,,zero
one,one,3,,36,zero,,one,,one,,one,46,
zero,zero,2,one,27,one,zero,one,zero,zero,41,,,zero
zero,zero,4,two,,,zero,,zero,zero,26,,16,zero
zero,one,,three,31,one,,one,zero,one,59,,41,zero
one,zero,3,two,24,zero,zero,one,zero,two,39,one,,zero
zero,,9,three,,zero,zero,one,zero,zero,44,one,2,zero
one,one,1,zero,17,zero,,one,zero,,29,one,27,one
one,zero,0,zero,19,zero,zero,zero,zero,two,,one,0,one
,one,,four,39,one,zero,one,zero,three,,one,18,one
zero,zero,6,,29,zero,,one,,,,one,39,zero
one,one,,zero,8,one,zero,zero,zero,one,59,one,18,zero
zero,zero,3,two,27,,zero,one,zero,one,,,20,zero
zero,zero,2,one,48,one,one,,zero,zero,53,,,zero
zero,zero,4,,19,one,zero,,zero,two,29,one,5,zero
one,zero,1,zero,23,zero,zero,one,,zero,49,one,19,zero
zero,one,3,two,63,zero,zero,one,zero,,39,one,73,
zero,zero,7,six,32,zero,zero,,zero,zero,59,one,42,zero
zero,,1,zero,,one,zero,,,one,43,one,39,zero
zero,,2,,27,zero,zero,one,zero,two,43,one,,one
one,zero,5,two,19,one,zero,one,zero,,39,one,,zero
zero,zero,6,four,,zero,zero,one,zero,two,67,one,37,zero
,,,one,43,zero,zero,one,zero,,,,40,zero
zero,,,three,20,zero,zero,one,zero,one,39,one,10,zero
one,,0,,,,one,zero,,zero,47,one,52,zero
one,zero,1,,42,zero,zero,,zero,one,43,one,,zero
zero,zero,8,six,22,zero,zero,one,,,39,one,,zero
zero,zero,4,three,36,,zero,one,,zero,,one,,zero
zero,zero,4,two,42,one,one,,,zero,17,,,zero
,one,,one,36,one,zero,one,zero,zero,39,,46,
zero,zero,9,,19,zero,zero,one,,zero,39,one,4,zero
,one,2,one,31,zero,zero,one,,two,,one,15,zero
,one,,two,,zero,zero,one,,,,one,49,zero
one,zero,4,,37,,zero,,zero,three,,one,13,one
zero,three,0,zero,,,,zero,zero,one,39,one,30,zero
zero,zero,2,one,54,,zero,one,zero,zero,39,,,zero
,one,,two,23,zero,zero,one,zero,,47,one,10,zero
one,zero,3,one,60,zero,one,zero,,zero,23,one,4,
one,one,,three,22,zero,zero,one,zero,two,,,32,
one,,3,two,22,zero,,one,zero,one,50,one,32,one
zero,zero,6,five,50,zero,,,zero,zero,32,one,,
zero,one,5,four,,zero,zero,one,,,,one,27,one
,one,3,zero,8,zero,,zero,,one,13,one,18,zero
one,zero,3,,,zero,zero,zero,zero,,55,,0,zero
one,zero,0,zero,48,one,zero,,zero,zero,39,one,58,
zero,one,,one,,zero,zero,one,zero,one,7,one,24,one
zero,zero,2,two,24,one,zero,zero,zero,one,,,34,zero
zero,two,6,five,48,zero,zero,one,zero,zero,53,one,,
one,zero,5,,33,,zero,,zero,zero,45,one,,zero
zero,,1,,15,zero,zero,zero,zero,one,55,,25,one
zero,one,,one,16,zero,zero,one,zero,,,one,26,zero
,,2,one,18,,zero,one,zero,one,,one,12,zero
one,,,three,,zero,zero,one,,zero,76,one,3,zero
zero,zero,2,zero,57,one,zero,one,zero,,17,,66,
one,zero,8,seven,,,zero,one,,zero,55,one,36,zero
zero,zero,4,,23,,zero,one,zero,zero,47,one,33,zero
one,zero,6,,43,one,zero,,zero,zero,19,,13,zero
,one,,one,39,,,one,,,,one,49,zero
one,zero,4,three,28,one,zero,one,zero,zero,44,one,38,
one,one,6,five,36,zero,zero,one,zero,one,,one,46,
one,one,,one,22,,zero,one,zero,,79,one,12,
zero,one,6,zero,,zero,zero,zero,zero,zero,,one,4,zero
,one,,four,20,one,zero,one,zero,one,39,,29,zero
zero,zero,9,three,,one,one,zero,zero,zero,47,,17,one
zero,zero,3,,,one,zero,,,zero,19,,,zero
one,,4,,,,,one,zero,one,44,one,1,zero
zero,one,,three,19,zero,zero,one,zero,,54,one,28,zero
one,zero,6,six,26,one,one,zero,zero,zero,47,one,31,zero
zero,zero,2,,19,,zero,zero,zero,one,14,one,,zero
,zero,4,zero,,one,zero,,zero,two,35,one,16,zero
zero,one,,two,28,one,,one,,,29,,20,
zero,zero,3,one,53,zero,zero,one,zero,zero,43,,25,zero
zero,one,1,zero,43,zero,,one,zero,zero,39,one,,one
one,one,,two,24,one,,zero,zero,three,69,one,34,one
zero,zero,2,one,30,one,zero,one,,two,39,,,zero
,one,,one,35,one,,one,zero,two,39,one,6,
zero,zero,3,two,,,zero,one,zero,two,47,,43,zero
zero,one,,one,10,zero,zero,,zero,one,39,one,20,one
zero,one,8,zero,9,,zero,zero,zero,,39,one,,zero
zero,zero,,,7,zero,zero,,zero,zero,59,one,,zero
,one,3,two,25,zero,zero,one,zero,one,,one,13,zero
,zero,3,,37,zero,zero,one,zero,zero,19,,47,zero
one,zero,3,two,32,zero,zero,one,zero,zero,43,one,40,zero
zero,,1,zero,21,zero,,one,zero,,,one,31,one
zero,one,2,one,12,zero,,one,,three,65,one,4,zero
zero,zero,2,,,zero,zero,one,zero,zero,39,one,28,zero
,one,,zero,19,zero,zero,,zero,,,one,29,one
,one,,zero,21,one,,one,,one,39,,31,one
one,zero,1,,31,zero,zero,one,zero,one,69,one,41,zero
one,zero,2,one,18,zero,zero,one,,two,43,one,7,one
one,zero,0,,,zero,,zero,zero,one,59,one,20,zero
one,one,,four,29,zero,,one,zero,three,,one,25,one
one,zero,1,one,29,one,zero,zero,zero,two,49,one,,zero
zero,zero,6,zero,39,zero,zero,zero,zero,zero,47,one,49,zero
