a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
zero,three,7,,22,zero,,,zero,two,39,one,30,one
one,zero,,zero,41,zero,zero,,zero,zero,39,one,45,zero
one,zero,,,16,one,zero,,,one,46,one,21,zero
zero,three,3,,28,,zero,one,zero,three,39,one,30,one
zero,one,2,,50,,,zero,zero,zero,69,one,54,zero
one,one,2,one,23,,zero,,,two,39,one,2,one
zero,zero,2,zero,4,zero,,,zero,zero,39,one,,zero
zero,one,,,48,zero,zero,,zero,two,43,one,58,zero
one,zero,,zero,15,zero,zero,zero,zero,one,47,one,25,zero
zero,zero,5,zero,11,,zero,,zero,zero,47,one,,zero
zero,zero,,,9,zero,zero,,zero,one,54,one,,zero
zero,zero,5,two,23,one,one,zero,zero,zero,55,one,33,zero
one,zero,,zero,26,one,,,one,two,14,one,5,zero
zero,one,,one,58,zero,zero,one,,zero,34,one,,one
zero,one,3,two,35,,,one,,zero,39,one,45,zero
one,zero,7,six,25,zero,zero,,,zero,39,one,,zero
zero,zero,,zero,29,zero,one,,zero,one,47,one,21,zero
zero,zero,,three,29,zero,zero,,zero,one,47,one,,zero
zero,one,2,,30,zero,,zero,zero,zero,44,one,40,zero
one,zero,4,three,15,zero,,,,zero,49,one,,zero
one,one,2,one,35,,zero,one,,two,47,zero,3,one
one,zero,0,zero,74,zero,zero,,,zero,39,one,,zero
one,one,1,,10,,zero,zero,zero,two,31,one,,zero
one,one,0,zero,15,,zero,zero,,three,49,one,25,one
one,zero,,zero,17,one,zero,one,,zero,49,one,8,one
one,zero,3,two,21,zero,zero,,,one,55,one,31,zero
zero,zero,,two,48,zero,zero,one,,two,59,one,23,one
zero,zero,3,two,39,zero,,one,zero,zero,43,one,,zero
zero,one,,,20,zero,zero,one,,one,90,one,30,zero
zero,one,,,36,one,zero,one,,zero,47,one,36,zero
zero,zero,2,zero,29,one,zero,zero,zero,one,39,one,22,zero
zero,zero,2,one,34,one,zero,one,zero,zero,39,one,44,zero
one,zero,,,20,zero,zero,zero,zero,one,51,one,,zero
one,zero,3,two,28,one,zero,,zero,zero,29,one,,zero
zero,three,4,three,48,,,one,zero,zero,39,one,58,one
zero,one,3,,30,one,,one,zero,two,29,one,40,zero
zero,zero,4,zero,10,zero,zero,,zero,one,29,one,8,zero
zero,zero,,one,31,,zero,one,zero,one,39,one,23,zero
one,zero,0,zero,39,zero,one,zero,zero,zero,39,one,,one
one,zero,0,zero,10,one,,,zero,zero,41,one,,zero
zero,zero,6,zero,18,zero,,zero,zero,zero,39,one,28,zero
one,one,2,,22,zero,zero,one,,three,47,one,5,one
one,zero,1,zero,13,,zero,one,zero,two,43,one,11,zero
zero,one,1,,24,,,zero,,zero,41,one,33,zero
zero,one,4,three,21,,zero,,,zero,59,one,31,zero
zero,one,1,zero,45,,,one,,two,29,one,55,one
zero,one,1,zero,16,one,zero,one,zero,two,43,one,26,zero
zero,zero,3,two,25,,zero,,zero,zero,59,one,11,one
zero,one,,zero,24,zero,zero,one,,three,39,one,,one
one,zero,4,zero,17,,,,,two,39,one,,one
zero,zero,4,three,42,zero,zero,,,zero,47,one,52,zero
one,zero,3,two,25,zero,,one,zero,zero,59,one,,one
zero,zero,1,zero,36,one,,one,zero,zero,41,one,13,zero
one,zero,4,three,21,zero,,,zero,zero,76,one,3,zero
zero,zero,4,three,41,,,,zero,zero,29,one,10,zero
one,one,4,three,34,one,zero,one,zero,two,39,one,44,one
zero,zero,2,one,25,zero,zero,,zero,one,39,one,35,zero
one,four,,,8,zero,zero,zero,,one,41,one,18,one
zero,one,,one,42,one,zero,one,,zero,29,one,,zero
one,zero,,three,27,zero,zero,one,,one,39,one,,zero
zero,zero,3,,33,one,,zero,zero,one,29,one,43,zero
zero,two,,three,35,one,zero,one,zero,one,29,one,,zero
one,one,,three,24,,zero,one,,two,44,one,1,one
zero,zero,2,one,17,zero,,,,zero,65,one,,zero
zero,zero,3,zero,17,one,zero,one,zero,two,39,one,,zero
one,zero,,,25,,zero,one,,one,43,one,,zero
zero,zero,2,one,28,zero,zero,,zero,two,47,one,,one
zero,one,,,21,one,zero,zero,,one,29,one,31,zero
zero,zero,2,zero,26,one,,,zero,two,17,one,,zero
zero,zero,,one,15,zero,zero,one,zero,one,39,one,,zero
zero,one,3,one,37,,one,,,zero,29,one,47,one
one,zero,,,15,zero,,,zero,zero,59,one,25,zero
zero,one,,,37,zero,zero,one,zero,one,39,one,47,zero
zero,zero,,two,15,,zero,,zero,zero,29,one,24,one
one,zero,,zero,15,one,zero,,zero,two,39,one,,zero
zero,one,3,two,38,,,one,,zero,24,one,48,zero
zero,one,1,,17,one,zero,one,zero,one,14,one,10,zero
zero,one,5,,15,zero,zero,one,,two,59,one,25,one
zero,one,3,zero,6,,,,,zero,39,one,10,zero
one,zero,,,9,zero,,,,one,47,one,,zero
one,one,1,,16,,zero,zero,,two,79,one,5,one
zero,zero,3,two,18,one,,,zero,two,35,one,,zero
zero,zero,,two,19,zero,,,,zero,103,one,19,zero
zero,two,3,two,33,zero,zero,one,zero,two,62,one,8,one
one,zero,,four,18,one,,one,zero,one,39,one,22,zero
zero,one,4,,38,zero,zero,one,,one,39,one,37,zero
one,zero,0,,16,,,zero,zero,zero,43,one,6,zero
zero,one,,,29,,zero,one,,one,39,one,36,zero
zero,one,3,,36,,,one,zero,zero,47,one,24,zero
one,one,3,two,25,zero,zero,one,,zero,59,one,,zero
zero,one,,,19,,zero,one,,two,29,one,4,zero
one,one,,one,19,,zero,zero,,two,34,one,29,zero
zero,one,2,,32,,zero,one,,zero,47,one,1,one
one,zero,,zero,42,zero,zero,,zero,one,97,one,,zero
zero,one,1,zero,32,one,zero,one,,two,61,one,42,one
zero,one,4,,30,zero,zero,,,zero,49,one,14,one
zero,one,,two,35,zero,zero,one,,three,47,one,40,zero
zero,zero,6,five,33,zero,,one,zero,zero,39,one,,zero
zero,zero,,one,45,one,,,zero,zero,39,one,,one
zero,zero,2,zero,10,zero,,zero,zero,zero,39,one,,zero
zero,zero,,zero,9,one,,one,zero,one,43,one,19,zero
zero,zero,6,five,43,zero,,one,zero,zero,35,one,,zero
zero,zero,3,two,21,one,,one,zero,zero,53,one,,zero
one,zero,0,zero,41,one,,,,zero,39,one,,zero
zero,one,2,one,41,,zero,one,,zero,43,one,29,one
one,one,2,,22,,,one,zero,zero,19,one,,zero
zero,zero,4,three,40,zero,zero,one,zero,zero,29,one,,zero
one,zero,3,two,11,one,,one,zero,zero,34,one,,zero
zero,zero,3,two,36,zero,,,zero,zero,47,one,,zero
zero,one,,,28,,,one,,two,29,one,38,zero
zero,one,1,zero,22,,zero,one,,two,47,one,15,one
one,zero,4,zero,8,one,zero,,zero,two,39,one,,zero
zero,zero,1,zero,37,,,one,zero,two,34,zero,,one
one,zero,,,24,zero,zero,one,zero,three,39,one,,one
one,zero,,zero,10,zero,,,zero,one,49,one,,zero
zero,zero,,one,14,one,zero,zero,zero,one,19,one,,zero
zero,zero,6,,50,zero,zero,one,zero,zero,39,one,,zero
one,zero,6,three,38,one,,,,zero,34,one,,zero
zero,zero,0,zero,5,one,,zero,,one,47,one,,zero
one,zero,4,three,9,one,,,zero,zero,44,one,19,zero
zero,one,6,four,32,,,one,,zero,47,one,19,zero
zero,zero,,zero,10,one,zero,zero,zero,zero,49,one,,zero
zero,zero,4,three,24,,zero,,zero,zero,47,one,8,one
zero,zero,4,three,30,zero,,,zero,zero,47,one,,zero
zero,one,4,,40,,zero,one,,zero,47,zero,50,zero
zero,zero,5,two,42,zero,zero,,zero,zero,41,one,28,zero
zero,one,4,,26,zero,,one,zero,two,43,one,36,one
zero,one,,,17,,zero,one,,one,55,one,6,zero
one,one,1,,11,,zero,zero,zero,two,43,one,12,zero
one,two,3,two,25,zero,zero,one,,two,49,one,,one
one,one,,,12,zero,zero,,,two,55,one,2,zero
zero,zero,,one,15,zero,zero,one,zero,one,47,one,25,zero
zero,zero,,,6,one,zero,zero,zero,one,55,one,16,zero
one,zero,1,one,13,one,,zero,,zero,44,one,,zero
zero,two,3,two,34,,zero,one,zero,zero,69,one,,zero
one,zero,,four,30,,zero,one,,one,24,zero,,zero
zero,one,,,36,zero,zero,one,zero,one,45,one,,zero
zero,zero,,two,24,zero,zero,one,,one,39,one,27,zero
zero,one,3,,37,,zero,one,,zero,43,one,23,one
one,zero,2,two,42,,,zero,zero,zero,41,one,10,zero
zero,zero,0,zero,24,one,zero,,zero,one,19,one,,zero
one,zero,3,three,39,,,zero,zero,zero,90,one,20,zero
zero,one,5,,45,zero,,one,,zero,39,one,34,one
zero,one,3,,61,,zero,one,zero,zero,29,one,71,zero
zero,zero,1,,58,zero,zero,zero,one,zero,44,one,64,zero
zero,six,5,zero,7,one,zero,zero,zero,zero,62,one,,zero
zero,zero,4,one,21,,one,zero,zero,two,27,zero,,one
zero,zero,,four,38,,,,zero,zero,95,one,,zero
one,zero,,two,22,zero,,one,zero,one,39,one,32,zero
zero,zero,2,one,37,one,,,zero,zero,5,one,10,zero
zero,zero,,zero,41,zero,,one,zero,zero,39,one,18,zero
zero,one,3,two,46,,,one,zero,zero,39,one,21,zero
one,two,,zero,5,zero,zero,,,one,35,one,9,zero
zero,one,2,one,52,,zero,one,,zero,49,one,31,one
zero,zero,7,zero,20,zero,zero,,,zero,43,one,30,zero
zero,zero,9,zero,2,,,,zero,zero,19,one,11,zero
zero,one,,,34,zero,,one,,two,39,one,26,one
one,zero,2,one,33,one,zero,one,,two,29,one,43,zero
zero,zero,,,22,zero,zero,,,one,47,one,32,zero
zero,zero,1,one,46,one,,zero,zero,zero,19,one,,zero
zero,zero,3,two,26,one,,one,zero,zero,29,one,20,zero
zero,one,2,,37,,zero,one,zero,two,39,one,31,one
zero,zero,4,three,25,one,,,zero,zero,47,one,,zero
one,zero,2,one,17,one,zero,one,,two,39,one,,zero
zero,one,,,32,zero,one,zero,,one,125,one,31,zero
zero,one,,,39,zero,zero,one,,one,41,one,49,zero
zero,one,,,24,zero,,one,,two,59,one,34,zero
zero,zero,,one,29,,,one,zero,zero,98,one,,zero
zero,two,,two,31,zero,,one,zero,three,29,one,21,one
zero,zero,2,,14,zero,zero,,zero,zero,47,one,,zero
zero,zero,,zero,6,zero,,zero,zero,zero,59,one,9,zero
one,zero,4,three,29,zero,zero,,,zero,39,one,,zero
zero,two,4,three,23,one,zero,one,zero,three,35,one,10,one
zero,one,2,,16,one,zero,one,zero,three,39,one,26,one
one,one,,,45,zero,one,zero,,two,56,one,1,one
zero,one,3,,23,one,zero,one,,two,39,one,33,one
zero,zero,1,,41,one,,,zero,zero,69,one,,zero
one,zero,1,,17,zero,,,,zero,71,one,27,zero
zero,zero,10,zero,21,zero,zero,zero,zero,three,49,one,,one
one,one,7,,27,zero,zero,one,,one,31,one,37,zero
one,zero,,zero,41,zero,,,zero,zero,34,one,,zero
one,zero,5,four,42,,,one,,zero,59,one,52,zero
one,one,,one,10,zero,zero,one,zero,two,29,one,20,one
zero,zero,3,one,39,zero,zero,,zero,two,35,one,,zero
zero,one,,,21,zero,,one,,one,47,one,22,zero
zero,zero,4,three,18,one,zero,one,zero,one,11,one,28,zero
zero,zero,9,five,45,,,,,zero,43,one,,zero
one,zero,,,29,one,one,zero,zero,one,65,one,39,one
zero,zero,0,zero,5,one,zero,zero,zero,zero,39,one,,zero
zero,zero,1,zero,39,,zero,,zero,zero,7,one,,zero
zero,one,2,,24,one,zero,one,,two,19,one,34,zero
zero,zero,3,two,30,zero,,one,zero,zero,79,one,34,zero
zero,one,6,five,33,,,,,zero,45,one,22,zero
zero,zero,,one,20,zero,zero,one,zero,one,83,one,,zero
zero,zero,4,zero,4,one,,zero,zero,zero,39,one,,zero
zero,one,0,,8,one,zero,zero,zero,two,41,zero,1,zero
zero,zero,4,two,21,one,one,,zero,one,55,one,,zero
zero,zero,5,four,24,zero,,,zero,zero,59,one,20,zero
zero,zero,,one,40,one,zero,,zero,two,39,one,,one
one,zero,2,two,31,one,,,zero,zero,59,one,41,zero
zero,one,2,,43,,zero,one,,zero,39,one,45,zero
zero,one,2,,34,zero,zero,one,,two,43,one,34,one
one,zero,,three,32,one,one,zero,,one,81,one,,one
zero,zero,4,three,22,,,,,zero,23,one,,zero
zero,one,,,8,,zero,,,two,47,one,9,zero
zero,zero,4,zero,14,,,zero,zero,two,39,one,24,zero
zero,one,6,,22,,zero,,,zero,44,one,15,zero
zero,zero,2,one,14,one,zero,one,,one,29,one,24,zero
one,one,,,25,zero,zero,one,,three,39,one,3,one
zero,zero,,zero,13,zero,,,zero,two,76,one,23,one
zero,one,4,two,37,zero,zero,one,zero,zero,53,one,47,zero
one,zero,2,zero,20,one,,,zero,zero,59,one,,zero
one,zero,3,,52,,,,zero,zero,39,one,,zero
zero,one,3,,40,,,one,zero,zero,49,one,50,zero
zero,zero,3,one,50,,zero,,zero,zero,39,one,,zero
zero,zero,5,four,41,,,,,zero,49,one,32,one
zero,zero,2,zero,20,,,,zero,two,47,one,10,one
zero,one,,,35,,zero,one,,zero,49,one,,one
zero,zero,,one,16,zero,zero,one,zero,one,44,one,,zero
zero,zero,6,three,74,zero,,,zero,zero,14,one,84,zero
one,one,,,46,zero,zero,one,,one,59,one,,one
one,one,3,two,22,,zero,,zero,two,39,one,,one
zero,zero,5,four,44,zero,zero,one,zero,zero,49,one,,zero
zero,zero,5,two,6,zero,,one,zero,zero,47,one,16,zero
one,one,2,zero,26,,zero,one,zero,zero,53,one,10,zero
zero,zero,2,one,34,one,,one,zero,zero,35,one,,zero
zero,zero,,one,15,zero,zero,one,zero,one,49,one,5,one
zero,zero,,one,14,,,one,,zero,47,one,16,zero
one,one,,,17,one,zero,,,two,47,one,6,one
zero,zero,4,four,28,,one,,zero,zero,48,one,38,zero
zero,one,2,,13,,zero,one,,two,47,one,12,zero
zero,zero,5,,32,,zero,zero,zero,zero,43,one,,zero
one,zero,3,zero,61,zero,zero,,zero,zero,39,one,,zero
one,one,5,,28,,,,,zero,39,one,6,one
zero,zero,4,one,25,,,zero,zero,zero,24,one,18,zero
zero,two,4,zero,14,zero,,zero,zero,two,59,one,19,one
zero,zero,7,two,10,zero,,one,zero,zero,47,one,20,zero
one,zero,1,zero,43,one,zero,,zero,zero,25,one,53,zero
zero,zero,,one,9,one,zero,zero,,one,35,one,,zero
zero,one,4,,25,,zero,one,zero,two,39,one,35,zero
zero,one,3,two,18,,zero,one,,two,59,one,13,one
zero,zero,2,,35,,,one,,zero,35,one,,zero
zero,zero,0,zero,38,one,zero,,,two,47,one,48,zero
one,zero,,zero,14,zero,zero,one,,one,53,one,17,zero
zero,zero,2,,22,,,one,zero,zero,23,one,16,zero
zero,zero,,zero,14,zero,zero,zero,zero,three,35,one,24,zero
zero,zero,5,one,16,zero,zero,one,zero,zero,57,one,26,zero
zero,zero,,,16,one,zero,one,,one,39,one,1,zero
zero,zero,3,two,31,,,one,zero,zero,29,one,,zero
zero,zero,,one,14,zero,zero,one,zero,one,47,one,20,zero
one,zero,3,two,27,zero,zero,,zero,zero,39,one,,one
zero,zero,,one,21,zero,zero,one,zero,one,39,one,,zero
one,one,2,one,18,,zero,,,zero,43,one,3,zero
zero,zero,3,two,19,one,,one,zero,zero,41,one,,zero
one,one,0,,22,,one,zero,,two,39,one,,one
zero,zero,3,two,19,,zero,one,zero,zero,53,one,,zero
one,one,,zero,10,,zero,zero,,zero,29,one,,zero
one,zero,3,,16,zero,zero,one,,one,49,one,20,one
one,zero,2,one,21,one,zero,,zero,two,19,one,11,zero
zero,one,,,14,,zero,zero,,zero,39,one,12,zero
zero,two,4,,35,,,,,two,69,one,,one
zero,zero,1,zero,45,,,one,zero,zero,49,one,30,one
zero,zero,,two,24,zero,,,zero,zero,39,one,1,zero
zero,zero,,one,49,zero,,,,zero,39,one,,zero
zero,zero,,zero,46,one,zero,,zero,zero,39,one,30,one
zero,one,,zero,36,,one,zero,,zero,24,one,46,zero
zero,zero,3,two,29,,,one,zero,zero,44,one,,zero
zero,zero,7,six,41,,,,zero,zero,39,one,,zero
zero,one,1,,43,,zero,,,zero,59,one,53,one
zero,zero,6,zero,15,one,,,zero,zero,76,one,22,zero
one,zero,,four,27,,,,,zero,29,one,4,zero
one,one,3,two,27,zero,zero,,,zero,47,one,30,zero
one,zero,3,two,29,zero,,,zero,zero,71,one,3,zero
zero,zero,,zero,39,zero,zero,,zero,zero,47,one,,zero
zero,zero,,three,37,one,zero,one,zero,one,19,one,,zero
zero,zero,,three,19,zero,zero,one,,one,47,one,14,zero
one,zero,,zero,37,zero,,,,zero,39,one,35,zero
zero,one,2,one,24,,zero,one,zero,zero,49,one,34,zero
zero,one,,,16,,zero,zero,zero,one,39,one,26,one
zero,zero,4,,16,,,one,zero,zero,39,one,,zero
zero,one,,one,29,zero,zero,one,,three,29,one,39,one
one,zero,3,two,37,zero,,,zero,zero,44,one,18,zero
zero,zero,1,,25,zero,one,zero,,zero,83,one,,zero
zero,zero,4,,10,zero,zero,,zero,one,39,one,,zero
one,one,,,17,,zero,,,two,39,one,9,one
one,zero,1,zero,11,one,,,,zero,39,one,,zero
zero,zero,1,,50,zero,zero,one,,zero,29,one,,zero
zero,zero,2,,23,one,,,zero,zero,39,one,,zero
zero,zero,,two,11,one,zero,,zero,one,69,one,8,zero
one,zero,4,zero,15,zero,zero,one,zero,one,39,one,,zero
one,one,,zero,20,one,zero,zero,,two,43,one,22,one
zero,zero,13,five,30,zero,,one,zero,zero,53,one,,one
one,zero,3,two,33,,zero,one,zero,one,34,zero,43,zero
one,one,4,,16,one,zero,one,,zero,35,one,26,zero
zero,zero,2,one,43,zero,zero,,zero,zero,35,one,53,zero
one,one,,,24,one,zero,,zero,one,54,one,34,zero
one,zero,,two,12,zero,zero,one,,one,44,one,,zero
zero,zero,9,zero,15,one,zero,zero,zero,two,39,one,20,one
zero,zero,3,two,25,zero,,,zero,two,47,one,27,zero
zero,zero,,zero,49,,,,zero,zero,39,one,,zero
one,zero,4,four,48,,,,zero,zero,47,one,58,zero
zero,one,,,10,,zero,one,,one,43,one,2,zero
zero,one,2,one,47,,zero,one,zero,zero,44,one,57,one
zero,zero,,three,17,zero,zero,,zero,one,67,one,2,one
zero,one,5,zero,8,,,zero,zero,two,19,one,18,zero
zero,zero,4,three,25,zero,,one,zero,zero,47,one,,zero
one,zero,,zero,13,zero,zero,,zero,one,76,one,23,zero
one,zero,2,,19,zero,zero,,zero,one,29,one,5,one
zero,zero,6,,27,zero,,one,zero,zero,71,one,37,zero
zero,zero,4,,14,one,,one,,zero,43,one,8,zero
zero,one,2,,18,,zero,one,,zero,43,one,28,one
zero,one,4,,36,,zero,one,zero,zero,39,one,22,zero
zero,two,4,,49,zero,zero,,zero,one,59,one,26,one
zero,two,,,12,one,,,,two,39,one,15,one
zero,one,2,,13,,zero,zero,,two,39,one,23,zero
one,zero,,one,14,zero,zero,,zero,one,94,one,24,one
zero,zero,5,two,46,,zero,,zero,zero,39,one,,zero
zero,one,,two,28,,zero,one,,three,39,one,38,one
zero,one,1,zero,18,one,zero,one,,two,24,one,5,zero
zero,zero,,six,25,one,,one,zero,zero,39,one,,zero
zero,two,3,two,39,zero,zero,one,,three,59,one,30,one
zero,one,3,two,40,zero,zero,one,,zero,79,one,50,one
zero,one,,,30,,zero,,,one,29,one,25,zero
zero,zero,2,,17,one,zero,,,zero,39,one,,zero
zero,one,2,,30,,,one,,zero,34,one,40,zero
zero,one,3,,5,,,zero,,zero,39,one,,zero
zero,zero,,one,11,one,zero,one,zero,one,39,one,11,zero
zero,zero,4,,58,,,one,zero,zero,19,zero,,zero
zero,zero,,four,21,zero,,,zero,one,43,one,,zero
one,zero,5,two,15,one,,,zero,zero,47,one,,zero
zero,one,0,zero,28,zero,zero,zero,,two,39,one,5,one
one,zero,1,zero,29,one,,one,zero,zero,59,one,20,zero
zero,zero,4,two,38,zero,,one,zero,zero,49,one,38,zero
zero,zero,,six,52,zero,,one,zero,zero,39,one,0,zero
zero,zero,5,four,19,,,one,zero,zero,39,zero,29,zero
one,one,,,8,zero,zero,zero,,one,59,one,18,zero
one,zero,0,zero,32,zero,,,,zero,53,one,,zero
one,zero,7,five,36,zero,zero,one,,one,39,one,,zero
zero,zero,3,two,28,one,,one,zero,zero,19,one,,zero
zero,zero,4,two,45,zero,zero,one,zero,zero,39,one,50,zero
one,zero,3,zero,11,zero,zero,zero,zero,two,27,one,4,zero
zero,one,2,zero,13,,zero,one,,zero,59,one,19,zero
zero,zero,,zero,12,zero,zero,zero,zero,one,43,one,6,zero
zero,one,2,,38,zero,zero,one,,zero,47,one,,zero
one,zero,,two,29,,zero,,zero,zero,47,one,18,one
one,two,,zero,8,one,zero,zero,zero,one,62,one,18,zero
one,one,1,zero,18,,zero,one,,two,39,one,28,zero
zero,zero,2,,44,zero,zero,one,zero,zero,69,one,45,zero
one,zero,3,one,24,one,zero,zero,zero,two,47,one,,zero
zero,zero,0,,27,one,,,zero,two,11,one,,zero
zero,zero,3,two,38,,,,zero,zero,34,one,,zero
one,zero,,zero,9,zero,zero,,zero,one,47,one,6,zero
zero,zero,,zero,10,one,zero,zero,zero,one,71,one,,zero
one,one,6,,42,zero,,one,,zero,39,one,30,zero
zero,zero,4,three,26,,zero,one,zero,zero,71,one,7,zero
zero,one,4,,8,zero,zero,zero,zero,one,44,one,12,zero
zero,zero,3,two,34,,,one,zero,zero,47,one,12,zero
zero,zero,,,28,,zero,one,,two,39,zero,,zero
zero,zero,1,one,46,,one,,zero,zero,29,one,,zero
one,two,,three,33,one,zero,one,,two,9,one,,one
zero,one,2,,31,one,one,zero,zero,three,39,one,41,one
one,one,3,two,54,,zero,one,,two,59,one,2,one
zero,one,4,,31,zero,zero,one,zero,three,39,one,41,one
zero,zero,,one,61,one,,,,zero,47,one,71,zero
zero,one,2,zero,35,,,,zero,zero,39,one,45,zero
zero,zero,4,three,45,zero,,one,,zero,19,one,55,zero
one,zero,,zero,11,one,zero,one,zero,one,59,one,16,zero
one,zero,5,four,42,zero,,,,zero,9,one,52,zero
zero,one,8,,24,one,,zero,,two,49,one,33,zero
one,zero,2,one,23,,,one,zero,zero,47,one,,one
zero,one,,two,23,zero,,one,,one,64,one,33,zero
zero,zero,,,18,one,,zero,zero,two,49,one,,zero
one,zero,5,two,20,one,,,,zero,43,one,6,zero
zero,two,,,34,one,,zero,zero,one,53,one,,zero
zero,two,4,,60,one,,,,zero,69,one,33,zero
zero,one,7,,46,,,one,,zero,49,one,18,one
one,zero,1,one,25,one,one,,zero,one,47,one,,zero
zero,one,5,three,44,,zero,,,zero,47,one,28,one
zero,one,1,zero,66,,zero,one,,zero,43,one,20,one
zero,zero,,three,24,zero,,one,zero,zero,44,zero,22,zero
zero,one,,,35,zero,zero,one,,two,59,one,20,one
one,zero,,,33,zero,zero,one,zero,one,59,one,,zero
zero,zero,4,three,22,,,one,,zero,55,one,,zero
one,zero,7,zero,5,zero,,zero,zero,zero,39,one,15,zero
zero,zero,,zero,2,zero,zero,,zero,zero,23,one,,zero
zero,one,2,,45,zero,zero,one,,one,39,one,47,one
zero,zero,5,zero,4,zero,,zero,zero,zero,27,one,14,zero
zero,zero,4,three,25,zero,zero,,,zero,39,one,15,zero
one,zero,1,one,38,zero,,zero,zero,zero,29,one,,one
zero,zero,2,zero,26,zero,zero,zero,zero,two,19,one,32,zero
zero,zero,4,three,24,zero,,,zero,zero,48,one,34,zero
zero,one,5,,41,,zero,,zero,two,39,one,51,one
zero,one,1,,19,,zero,zero,zero,two,39,one,26,one
one,one,1,zero,41,zero,zero,one,,one,39,one,27,one
one,zero,,zero,40,zero,,,zero,zero,71,one,,one
zero,zero,2,zero,13,zero,,zero,zero,two,38,one,,one
one,zero,1,zero,15,zero,,,zero,one,39,one,,zero
zero,zero,2,one,43,zero,zero,,zero,zero,69,one,,zero
one,zero,1,zero,11,zero,zero,,zero,two,17,one,,zero
zero,zero,3,two,10,zero,zero,one,zero,zero,43,one,,zero
one,zero,2,one,13,zero,,,zero,zero,54,one,14,zero
zero,zero,,one,31,,zero,,,zero,47,one,41,zero
zero,one,,zero,32,,,,,two,49,one,42,zero
one,zero,,zero,8,zero,,,zero,two,43,one,,zero
one,zero,1,zero,15,one,zero,,,two,29,one,,zero
zero,zero,1,one,23,one,one,,zero,zero,48,one,,zero
one,zero,,,28,one,zero,,zero,zero,39,one,38,zero
zero,zero,,zero,6,one,zero,,zero,one,44,one,16,zero
one,zero,,,29,,zero,,,two,97,one,,zero
one,zero,1,one,22,one,zero,zero,,one,43,one,32,zero
zero,two,3,two,34,zero,,one,zero,two,79,one,44,one
zero,one,,,6,zero,zero,zero,,one,39,one,16,zero
zero,one,,,18,one,zero,one,,one,43,one,9,zero
zero,zero,2,one,27,one,,,zero,two,19,one,4,zero
zero,zero,8,zero,8,zero,zero,zero,zero,zero,52,one,15,zero
zero,zero,,zero,49,,zero,one,zero,zero,34,one,59,zero
zero,zero,3,zero,9,one,,zero,zero,two,39,one,,zero
one,zero,2,,9,one,zero,,,one,23,one,,zero
one,one,4,two,43,,zero,one,zero,zero,29,one,53,one
zero,zero,5,four,34,one,,,zero,zero,39,one,,zero
one,zero,,two,23,,zero,zero,zero,zero,55,one,,zero
one,zero,,one,14,,,,,two,55,one,,one
zero,one,,,31,,zero,one,zero,one,39,one,41,one
zero,zero,5,three,40,zero,,,zero,zero,47,one,19,zero
zero,zero,5,three,38,,,,,zero,71,one,48,zero
zero,zero,,two,22,zero,zero,one,zero,one,65,one,32,one
one,two,,two,19,zero,zero,one,zero,one,54,one,11,one
one,zero,,three,55,one,,,zero,zero,25,one,60,zero
zero,zero,1,zero,14,one,,one,zero,two,47,one,24,zero
zero,two,3,one,27,zero,zero,one,zero,three,44,one,37,zero
zero,zero,1,,48,one,,one,zero,zero,29,one,58,zero
one,zero,,zero,21,zero,,,zero,zero,39,one,,zero
zero,zero,8,one,14,zero,,one,zero,zero,47,one,,zero
zero,zero,4,zero,19,one,,,,zero,55,one,10,zero
zero,zero,,,11,one,zero,one,,one,89,one,,zero
zero,zero,11,four,37,one,,one,zero,zero,83,one,,zero
one,one,5,four,43,zero,zero,one,,zero,54,one,29,one
one,one,,five,29,,one,zero,,one,39,one,36,one
zero,one,3,,35,,,one,zero,zero,49,one,40,zero
one,zero,,,15,zero,,,,three,15,one,,zero
one,zero,,zero,24,zero,one,,zero,one,44,one,11,one
one,zero,5,four,30,zero,,,zero,zero,39,one,,zero
one,zero,,,21,zero,zero,one,zero,one,39,one,,one
one,zero,4,two,33,zero,zero,one,zero,zero,47,one,4,zero
zero,zero,2,one,34,,zero,one,zero,zero,39,one,22,one
one,one,1,,14,,zero,zero,,zero,44,one,,zero
zero,zero,6,five,29,zero,,one,zero,zero,39,one,4,zero
one,zero,1,,15,one,zero,,,one,36,one,4,zero
one,one,,one,22,,zero,one,,three,39,one,20,one
zero,zero,10,three,43,,,one,,zero,29,one,18,zero
