a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
one,zero,3,two,21,,zero,,zero,zero,,one,7,one
zero,,,zero,,zero,,one,zero,zero,11,one,39,one
,zero,,two,36,one,,,,zero,23,,31,zero
zero,zero,1,zero,30,,zero,one,zero,,,one,40,zero
,,,,30,zero,zero,,zero,,59,one,,zero
one,,2,one,16,zero,zero,one,zero,,39,one,26,
one,,2,one,21,,,one,,one,35,one,9,
,one,6,zero,,zero,,zero,zero,two,39,one,,zero
one,one,4,three,,zero,zero,one,zero,zero,59,,50,
zero,,3,two,,zero,,one,,zero,,one,,zero
zero,one,,three,,zero,zero,,zero,one,49,,,one
one,,4,three,,,zero,one,,zero,,one,42,zero
,zero,,three,54,,,,,,5,one,64,zero
one,zero,4,two,16,zero,zero,one,,one,,,,
,one,3,two,45,zero,zero,one,,zero,59,one,28,zero
one,,5,,26,zero,zero,,zero,zero,89,one,28,
zero,,6,one,19,zero,zero,,,two,35,one,9,
zero,,,,12,zero,,zero,zero,,8,one,,zero
one,,2,one,,,zero,one,zero,zero,47,one,38,
one,one,5,three,18,zero,zero,,zero,one,47,one,,zero
one,zero,1,,25,one,,,zero,two,53,one,25,
zero,one,,zero,,zero,zero,one,zero,,,one,25,one
zero,one,2,one,,one,,,,three,39,one,,
,zero,2,zero,,zero,zero,zero,zero,zero,47,one,,zero
zero,four,,zero,,zero,zero,zero,zero,two,,,,
,one,4,zero,8,one,zero,,zero,one,,,18,zero
,zero,2,,,,zero,zero,,one,50,one,,zero
,zero,2,two,42,zero,one,zero,one,zero,43,one,,zero
one,zero,,two,44,one,zero,one,zero,,,one,54,zero
zero,two,2,one,39,,,one,zero,,47,,26,
zero,two,,three,,,zero,one,zero,one,,,35,
zero,,7,one,18,zero,,one,zero,two,,,20,
one,one,,two,32,zero,zero,one,,two,,zero,5,one
one,one,2,,17,,,,zero,zero,59,one,27,zero
,zero,,zero,3,,zero,zero,zero,zero,,one,,zero
,one,1,zero,20,zero,zero,one,zero,,34,,,zero
one,,,zero,,one,zero,one,zero,zero,,one,52,zero
one,,0,zero,20,one,one,zero,zero,,29,,,one
zero,,2,,52,,zero,one,,zero,,one,62,one
zero,zero,2,,25,one,zero,zero,zero,,31,,35,zero
one,one,2,,27,,,one,zero,,39,,37,
one,zero,2,one,,zero,,,zero,zero,47,one,11,one
zero,,,three,22,,zero,one,zero,zero,29,,10,zero
one,zero,,zero,3,,zero,zero,zero,zero,,one,,zero
zero,one,,zero,21,zero,zero,one,zero,two,39,one,31,one
,,7,,,one,,one,zero,one,,,20,zero
zero,zero,5,zero,11,zero,zero,zero,zero,one,43,one,,zero
,,1,one,43,,,zero,zero,,59,one,23,zero
one,,,three,50,,zero,one,zero,zero,39,one,48,
one,zero,2,zero,13,one,,zero,,,11,one,,one
zero,zero,,zero,9,,zero,,zero,zero,39,one,2,zero
zero,,4,one,17,zero,,one,zero,,95,one,27,
zero,one,6,,38,zero,zero,one,,,49,one,48,
zero,two,5,,,one,,one,zero,,43,one,46,one
,zero,6,two,41,one,,,zero,,1,,31,zero
zero,,2,one,40,zero,zero,one,zero,zero,34,zero,,
one,one,,,18,,zero,,zero,,,,,zero
,one,,zero,8,,,one,zero,,,one,,
zero,zero,2,two,34,one,,zero,zero,two,43,one,29,one
zero,,4,,11,one,,zero,zero,two,24,one,0,one
,zero,,,16,zero,zero,,zero,two,,,,zero
zero,zero,7,zero,15,,zero,zero,,zero,49,one,,zero
zero,one,,two,,one,,one,,zero,19,one,23,zero
,zero,,,,one,zero,zero,,zero,,,60,one
zero,one,,two,28,zero,zero,one,,,,one,,one
zero,one,,two,,one,,,zero,two,41,,,one
zero,,7,zero,15,zero,zero,,zero,zero,,one,,zero
,one,0,,13,zero,zero,,zero,,,,,
,,8,zero,13,,,,,one,59,,3,zero
zero,zero,,zero,55,zero,zero,one,zero,zero,39,,21,zero
zero,zero,4,three,15,zero,zero,one,zero,zero,53,one,25,one
zero,,4,,36,zero,,,zero,zero,89,,28,one
zero,zero,1,zero,,zero,zero,one,zero,,43,one,14,
zero,zero,5,,27,one,,,zero,zero,,zero,18,zero
one,zero,,,11,zero,zero,,zero,zero,43,one,19,zero
zero,zero,8,six,22,one,,,zero,,31,one,18,
one,zero,,zero,,zero,zero,one,zero,one,43,,21,zero
one,zero,,two,22,one,zero,zero,zero,,,,15,zero
zero,,2,,31,,,,zero,one,47,one,18,
zero,,3,two,27,,,one,,zero,58,one,8,zero
,one,4,three,24,one,zero,one,zero,,24,,6,
,one,4,,,,zero,one,,zero,47,,5,
zero,zero,,two,21,,zero,one,zero,zero,,one,31,zero
,zero,,zero,26,one,one,zero,zero,,59,one,19,zero
zero,,5,four,37,zero,zero,one,zero,zero,10,,47,
,zero,0,zero,42,one,zero,zero,,,,one,30,one
zero,two,2,one,24,one,,,,three,47,one,34,zero
one,,2,one,,zero,,one,zero,,39,one,9,zero
zero,two,,zero,19,one,zero,one,zero,three,,one,3,one
zero,zero,,three,29,one,,one,,zero,39,one,39,
one,zero,2,one,17,zero,,one,,two,47,one,27,one
zero,one,4,three,35,zero,,,,zero,44,one,,one
,zero,1,,,zero,zero,,zero,one,,,2,
zero,zero,,three,,zero,zero,,zero,zero,71,zero,37,zero
zero,zero,3,zero,,,,,zero,,,,28,zero
,,4,two,,,,one,,,,,30,zero
,one,,zero,47,one,zero,one,zero,three,29,,57,zero
,,,two,26,zero,zero,one,zero,three,39,one,4,one
zero,one,,two,,one,,,zero,,,,,one
,,1,,,one,,one,,,,,26,zero
zero,zero,2,,25,,,one,zero,zero,39,,18,zero
zero,zero,1,one,48,,one,zero,zero,,29,one,58,
zero,zero,3,two,,,zero,one,zero,zero,,one,,
zero,one,0,zero,34,zero,one,zero,zero,three,39,,,one
zero,one,1,zero,13,one,zero,one,zero,two,,one,4,
zero,zero,1,,16,,zero,,,zero,43,,26,
zero,zero,,zero,66,zero,zero,one,zero,zero,,,76,zero
zero,,3,two,,zero,zero,one,zero,one,43,one,34,zero
,one,1,zero,,one,zero,one,zero,,,one,22,zero
,,2,one,34,one,,zero,zero,,,one,44,
zero,one,4,,21,one,,,zero,one,,one,20,zero
zero,zero,8,seven,32,,,one,,zero,47,one,16,zero
zero,,2,,25,one,,zero,zero,,,,11,one
zero,zero,,zero,59,zero,one,zero,zero,zero,55,one,54,
zero,zero,,,,,,one,zero,one,47,one,43,zero
,zero,,zero,12,,zero,,,two,,one,,zero
zero,two,5,zero,12,one,,,zero,zero,59,,15,zero
one,zero,,six,21,,,one,zero,zero,43,one,,zero
zero,one,,,44,zero,zero,one,zero,one,47,one,54,zero
zero,,,zero,,,zero,zero,,zero,,one,10,zero
,zero,3,two,37,zero,zero,one,zero,zero,55,,,zero
,zero,0,zero,38,one,zero,,zero,,,one,20,
zero,,5,,32,zero,,,zero,,65,one,11,
one,zero,5,,23,,zero,,,zero,59,,15,zero
,zero,,zero,,one,zero,,zero,one,,one,13,zero
zero,zero,3,,27,one,,,,,43,one,,one
,zero,,zero,23,zero,one,zero,zero,zero,,one,,one
one,,6,,54,one,zero,one,zero,zero,24,one,64,zero
zero,one,,two,70,zero,one,zero,,zero,,,,one
,zero,,two,,one,,,zero,one,,one,8,one
zero,,2,,15,one,,one,zero,zero,39,one,25,zero
zero,one,2,one,,,zero,one,zero,,,one,53,
,zero,1,zero,,zero,zero,zero,zero,zero,5,one,,zero
zero,two,,,3,,zero,zero,zero,,,one,,zero
zero,,4,one,52,,,one,zero,zero,59,one,21,
one,,5,,29,,,,zero,zero,29,one,1,
,zero,1,zero,29,one,zero,one,zero,,49,one,7,zero
zero,zero,,zero,32,,one,zero,zero,two,59,one,,zero
,zero,8,zero,9,zero,zero,zero,zero,zero,39,,19,zero
,zero,,,19,zero,zero,zero,zero,,,one,29,zero
zero,one,3,two,67,,,one,zero,zero,,one,39,zero
one,zero,2,,11,,zero,one,zero,,39,,21,
zero,one,,three,,,zero,one,zero,,59,one,16,one
zero,,2,one,27,zero,,one,zero,,47,one,15,
one,zero,3,three,18,,zero,,,,59,one,28,
zero,,,,29,zero,zero,,zero,one,83,one,8,one
zero,,,,40,zero,zero,one,zero,three,39,one,50,one
zero,zero,3,,48,zero,zero,,,zero,19,one,29,zero
,zero,1,,,,zero,,zero,zero,39,one,22,zero
one,zero,3,two,22,one,zero,one,zero,one,39,one,0,zero
one,zero,,zero,,zero,one,zero,,,39,one,,zero
zero,,6,,25,,zero,one,,one,77,one,35,zero
,one,,zero,,,,one,zero,,,one,,one
one,,4,,37,one,,,zero,one,59,,,zero
,zero,0,zero,17,,zero,zero,zero,two,59,,,zero
,one,4,,14,one,zero,zero,zero,,,,22,zero
zero,,,,58,,,one,zero,,,zero,68,zero
,,3,two,,zero,zero,one,zero,two,79,one,,one
one,zero,5,zero,12,zero,zero,,zero,zero,,one,,zero
zero,one,2,,15,one,zero,,zero,,49,one,5,
zero,one,4,three,26,one,,,,three,39,one,36,one
one,,2,,28,,zero,,zero,zero,34,one,21,zero
one,zero,1,zero,6,,zero,zero,,zero,59,,10,zero
,one,5,zero,35,,zero,,zero,,,,,one
zero,zero,11,two,,zero,,one,zero,zero,,one,0,zero
one,two,2,one,33,one,,,,three,39,,43,
,one,3,,,one,zero,one,zero,two,39,one,12,
,one,5,three,24,one,,one,zero,,83,,34,zero
one,zero,4,,,zero,zero,one,,zero,,zero,50,
zero,,2,,46,,,,zero,,41,one,37,
zero,,2,one,30,,zero,one,zero,zero,41,one,,
zero,zero,0,,49,,,zero,,,,,40,zero
,two,3,,11,zero,zero,zero,zero,two,43,,,
one,,,one,21,zero,zero,one,zero,two,47,one,31,one
zero,two,5,one,10,zero,,one,,zero,41,one,20,zero
one,zero,0,,,zero,one,zero,zero,zero,39,,,zero
one,one,2,one,36,,zero,one,zero,two,39,one,6,one
zero,zero,4,three,46,one,zero,,zero,,44,one,56,zero
zero,one,,,,zero,zero,one,,one,,one,28,one
zero,zero,5,four,27,,,,,zero,39,one,34,
zero,zero,3,two,,one,zero,,zero,one,39,,22,zero
,,8,zero,12,,zero,zero,zero,one,39,one,22,zero
one,,7,four,28,zero,zero,one,zero,zero,47,,,
,,5,zero,5,one,zero,,zero,,,one,15,zero
,one,,,,zero,zero,one,,zero,,,24,one
,one,1,,38,,,zero,zero,,47,one,22,zero
,one,3,,5,zero,zero,zero,zero,zero,29,one,15,zero
zero,zero,4,three,,one,zero,one,zero,zero,,one,4,
zero,one,4,zero,15,one,zero,,zero,two,35,one,25,
zero,,,two,,,zero,one,,zero,39,one,36,
,zero,4,,,zero,zero,one,,one,39,one,,one
,one,,zero,34,,one,zero,zero,two,,one,,
zero,one,0,,15,zero,zero,zero,,zero,43,one,25,zero
zero,zero,1,zero,48,,zero,,,zero,47,,41,zero
,one,1,,45,,zero,zero,zero,zero,29,,30,
zero,one,,two,,,zero,one,zero,zero,43,,39,zero
zero,zero,4,,,one,zero,one,,two,,,,
one,,5,four,30,zero,zero,one,zero,zero,41,one,40,
zero,zero,,two,29,zero,zero,,zero,,,,,zero
zero,,2,one,59,zero,zero,one,zero,two,34,one,69,one
zero,one,3,two,23,zero,zero,one,,two,47,one,33,one
one,zero,5,four,31,one,,one,zero,,19,one,41,
zero,one,4,three,33,zero,zero,,zero,zero,,one,19,
,zero,,zero,7,,,zero,zero,,19,one,,
,zero,4,two,37,one,zero,one,zero,zero,34,,22,zero
one,,,two,25,,,one,,zero,83,one,6,zero
,zero,,zero,43,one,one,zero,zero,,44,,,
zero,,,zero,7,one,zero,zero,one,,43,one,,zero
,one,,,8,zero,zero,zero,zero,,,,,zero
zero,zero,,,19,,zero,one,,one,,one,29,zero
zero,zero,3,two,26,zero,zero,one,zero,one,60,one,36,zero
zero,one,4,two,,zero,zero,,zero,zero,47,one,59,zero
one,zero,0,zero,20,zero,zero,,zero,,49,,,zero
zero,zero,,two,49,one,,zero,,,29,one,,
zero,,2,one,19,zero,,one,,one,47,one,13,
zero,two,,,45,,one,zero,zero,,23,,23,zero
zero,zero,,zero,11,zero,,zero,zero,zero,49,,3,zero
zero,zero,1,zero,57,zero,zero,,zero,zero,,one,,zero
zero,zero,,zero,50,,,one,,,,,40,zero
zero,one,,two,28,one,,one,zero,three,39,one,16,one
zero,,,,,,zero,one,,zero,69,one,25,
one,one,,,,zero,zero,,zero,zero,,one,34,zero
zero,one,,,19,zero,zero,,,zero,69,,,one
zero,one,3,two,,zero,zero,one,zero,one,,one,2,one
,zero,6,zero,6,zero,zero,zero,,one,43,one,,zero
zero,zero,1,zero,45,one,,one,,zero,,one,55,zero
one,zero,7,,6,zero,,zero,,zero,,one,,
one,zero,0,zero,27,one,zero,zero,zero,,,one,,zero
one,zero,4,three,,,zero,one,zero,one,39,zero,30,one
,two,0,zero,,zero,zero,zero,zero,zero,87,,,zero
,zero,5,zero,20,one,zero,zero,zero,zero,47,one,30,zero
one,one,,two,43,,zero,one,,one,,one,10,
zero,,6,,32,zero,zero,one,,two,49,one,20,zero
,one,,zero,,zero,one,zero,zero,zero,47,one,,zero
one,zero,1,one,29,,zero,,zero,one,79,one,39,
zero,,3,two,33,one,zero,one,,,39,one,43,zero
zero,zero,1,,42,one,one,zero,zero,,,one,,
zero,,8,,,one,,one,zero,one,49,one,33,
zero,,,,,zero,zero,,zero,three,39,one,29,
zero,,,,30,,zero,,zero,one,48,,22,one
zero,one,4,zero,10,one,zero,zero,zero,,27,,,zero
zero,zero,4,three,25,one,zero,one,zero,one,53,one,30,zero
zero,one,4,zero,,zero,zero,,,one,,one,6,zero
one,,8,four,42,zero,zero,,zero,zero,47,one,52,
one,,,three,,,zero,one,zero,,29,one,,
zero,one,2,,21,zero,,,zero,one,65,one,28,zero
one,zero,5,four,36,zero,zero,one,,zero,69,one,20,
,zero,2,one,13,zero,,one,zero,,54,one,22,
zero,,2,one,47,zero,zero,one,,one,47,,57,zero
,zero,,zero,56,zero,zero,,zero,zero,83,one,27,
,zero,,zero,,one,zero,one,zero,zero,,,59,zero
,,,one,39,zero,zero,one,zero,zero,44,one,15,
,zero,1,,48,one,one,zero,,,54,zero,47,zero
zero,one,,three,19,,zero,,,zero,95,one,20,zero
zero,,2,one,28,,zero,one,zero,two,21,one,38,zero
one,,2,one,10,one,,one,zero,two,39,one,,zero
,zero,,two,25,one,one,zero,zero,,53,,30,one
,one,,two,34,one,zero,one,zero,,,one,44,zero
zero,,3,,30,one,,,,one,47,one,11,
zero,zero,,zero,,,zero,one,zero,zero,,,,zero
,one,3,two,42,,one,zero,zero,,39,one,,
zero,,3,,21,one,,one,zero,one,47,one,14,one
,zero,,zero,,zero,zero,,zero,one,39,one,,zero
zero,,2,one,44,zero,zero,one,zero,zero,49,,54,
zero,zero,,zero,,zero,,one,,zero,,one,,zero
,zero,2,,19,,,one,zero,zero,,one,29,
,zero,,two,21,,zero,one,zero,,39,,31,zero
zero,two,,,,one,,,zero,three,39,,32,one
,,6,,34,one,one,,,zero,47,one,44,zero
,,3,zero,25,zero,one,zero,zero,zero,49,one,25,zero
,zero,4,three,,zero,zero,,zero,zero,39,one,36,
,zero,6,zero,,one,zero,zero,,one,35,,20,zero
zero,,6,,22,one,,,,zero,19,one,30,
zero,zero,0,zero,40,,one,zero,zero,zero,,one,50,zero
,zero,,,,zero,zero,one,,zero,47,one,,zero
zero,one,2,one,18,,,one,zero,two,39,one,28,
one,zero,,two,22,one,zero,one,,zero,29,,21,
one,,2,one,42,,,one,zero,zero,59,one,30,zero
zero,,,two,,zero,zero,one,,,,,,one
zero,zero,1,,,zero,zero,one,zero,zero,,,42,one
zero,,4,three,32,zero,zero,,zero,zero,71,one,20,zero
,zero,14,zero,6,,,,zero,,,one,6,
zero,zero,,zero,51,zero,zero,zero,,,19,,32,one
,zero,,,37,zero,zero,one,zero,one,44,one,12,zero
,zero,3,two,28,,zero,one,zero,zero,39,one,20,zero
,zero,3,two,43,one,one,zero,zero,,59,one,,zero
,one,4,zero,10,one,zero,zero,zero,one,,,0,zero
zero,zero,3,two,19,zero,zero,one,zero,one,,one,,one
zero,,5,,47,zero,zero,,zero,zero,55,one,9,
zero,,10,nine,23,zero,zero,one,zero,zero,19,one,,
zero,zero,3,two,9,zero,zero,one,,one,35,,19,zero
zero,one,3,two,,,zero,one,zero,,59,,18,zero
one,zero,2,,16,zero,zero,one,zero,zero,39,one,2,zero
one,zero,5,,30,,zero,,zero,zero,24,one,40,zero
zero,zero,5,four,17,zero,,one,,zero,47,one,,
one,zero,5,two,12,one,one,zero,,zero,47,one,,zero
one,two,4,three,54,zero,zero,,zero,zero,59,one,44,one
zero,zero,7,three,38,,one,zero,zero,,34,one,,
zero,,2,one,32,one,,,zero,,39,one,25,
zero,,6,,34,zero,,,zero,zero,47,one,38,
zero,zero,,,33,,,one,,,,,18,zero
zero,zero,1,one,21,one,,zero,zero,one,39,one,25,
one,,2,one,47,,,,,zero,39,one,15,one
,,,zero,12,one,zero,,zero,two,,,2,
,two,7,,17,zero,zero,zero,zero,two,,,,zero
,,,zero,14,one,zero,,zero,two,13,one,0,zero
one,one,,zero,,zero,zero,,zero,zero,39,one,20,zero
one,one,2,one,,zero,zero,one,zero,zero,89,one,50,
,two,0,zero,,,zero,,zero,,,one,25,zero
one,,2,,13,zero,,one,zero,zero,55,one,20,zero
zero,one,,zero,,zero,,one,zero,two,43,one,10,zero
,zero,,two,,,,,,one,47,,,zero
zero,,6,,,zero,,,,zero,43,one,45,
,,1,one,45,one,,zero,zero,,43,one,,zero
zero,,6,one,22,,zero,,,one,,,22,zero
zero,zero,5,three,28,,zero,,,zero,29,one,23,zero
zero,,3,two,,,,,,,19,,11,zero
,zero,2,zero,8,zero,zero,,zero,zero,43,,,zero
zero,,2,zero,37,one,one,zero,zero,three,,,42,zero
zero,zero,3,two,17,zero,zero,one,zero,zero,47,one,25,
zero,one,4,two,90,,,,,zero,49,one,38,zero
,zero,0,zero,41,zero,one,,zero,one,54,one,51,zero
zero,zero,,two,,one,zero,,zero,,47,one,36,zero
zero,,,,27,zero,,one,zero,three,39,one,,one
one,zero,2,,18,zero,zero,zero,zero,one,47,one,28,zero
zero,zero,,,,zero,zero,zero,zero,one,,,,zero
,one,2,zero,8,one,,zero,zero,,,one,8,zero
zero,one,5,two,40,,zero,one,zero,zero,,one,50,zero
one,zero,5,three,23,zero,zero,,zero,one,,one,,zero
one,zero,1,,13,,,zero,,two,58,one,20,
zero,one,,,17,zero,zero,,,one,,one,27,zero
zero,one,3,two,,zero,zero,,zero,one,47,one,32,one
zero,zero,3,,18,one,zero,one,zero,zero,,,28,zero
one,,3,two,,zero,zero,,,one,44,one,,zero
zero,one,0,zero,20,,,,,,55,one,29,zero
,one,,two,22,zero,zero,one,zero,two,59,one,32,zero
zero,one,,zero,41,,,one,,zero,39,,23,one
one,,3,,,zero,zero,one,zero,one,59,,,one
zero,,2,one,20,one,zero,one,zero,one,24,one,30,zero
zero,two,,two,46,zero,zero,one,zero,one,47,one,56,one
zero,zero,,two,,,zero,one,zero,zero,,,15,zero
zero,zero,2,one,20,,,,zero,one,59,one,20,zero
zero,zero,2,one,24,,zero,one,zero,zero,53,one,17,zero
zero,zero,3,,,zero,zero,one,,zero,,one,10,
zero,zero,1,one,44,,zero,zero,zero,zero,44,one,54,
zero,,5,four,21,,zero,,zero,one,54,one,0,
one,zero,4,three,27,zero,,,zero,zero,47,one,37,
zero,,2,one,25,zero,zero,,,zero,34,one,35,zero
zero,,6,five,,zero,,one,,two,33,one,37,one
one,,2,,12,zero,,one,zero,two,43,one,4,
zero,zero,9,eight,34,one,zero,one,zero,,34,one,20,zero
one,one,1,,,,zero,one,zero,,69,,,zero
zero,,4,two,,zero,zero,,zero,one,41,one,41,
one,zero,2,one,32,zero,zero,one,zero,,47,,42,zero
zero,zero,2,one,13,,zero,one,,one,39,one,5,
zero,zero,5,,29,one,,one,,two,29,one,39,
one,,4,three,43,,,one,zero,zero,39,,30,zero
,one,,three,29,,zero,one,zero,two,39,one,,one
zero,one,3,two,,,,,zero,three,,one,,zero
zero,zero,,six,,,zero,,zero,one,43,,,
zero,zero,3,three,30,one,,zero,,,29,one,17,
zero,one,3,two,,one,zero,one,zero,two,39,,26,
,zero,6,zero,7,one,zero,zero,zero,,47,,17,zero
zero,,4,one,,zero,zero,one,,one,45,one,30,
one,,2,one,13,,,,,one,49,,23,zero
zero,,5,,,zero,,,zero,zero,29,one,15,
zero,one,,zero,17,zero,zero,one,,two,,one,27,zero
,zero,2,,14,one,,one,zero,one,29,one,23,
,,2,zero,31,zero,zero,,,two,39,one,8,
zero,,2,one,55,,zero,one,,zero,,one,40,
zero,zero,5,three,21,zero,zero,one,,zero,,,10,
one,,,,18,zero,zero,one,zero,zero,39,one,11,zero
,zero,0,zero,40,,one,zero,,,98,,,zero
zero,one,3,two,33,one,zero,one,,two,39,,23,one
zero,one,3,two,33,,zero,one,zero,three,39,,30,one
zero,,3,two,,,zero,,zero,two,49,,39,one
zero,,2,,23,one,,,zero,two,34,one,33,
one,zero,3,,15,,zero,,zero,zero,39,,25,zero
zero,,3,one,,zero,zero,one,zero,two,69,one,37,
one,zero,,three,29,zero,zero,,zero,zero,,one,33,zero
,,1,zero,28,zero,,,zero,,,,,one
one,zero,,zero,,zero,zero,one,zero,zero,,,6,zero
zero,,3,,34,,zero,one,zero,zero,59,,,zero
zero,zero,3,two,11,one,zero,one,,one,,one,21,zero
zero,two,3,zero,5,,zero,zero,,one,9,,,zero
zero,,4,two,,zero,zero,one,zero,one,,,42,one
,zero,,,45,zero,zero,one,zero,zero,47,one,,zero
zero,zero,2,,,zero,zero,one,zero,zero,47,one,50,
,zero,,two,,one,,one,zero,zero,43,,,zero
zero,zero,3,,,,zero,,zero,zero,4,,17,zero
zero,zero,3,two,15,zero,,one,,,,,25,one
zero,one,3,two,,zero,zero,one,zero,one,,one,6,one
zero,one,,two,45,zero,zero,one,zero,,,,55,one
,three,,zero,18,zero,one,zero,,two,,,4,one
zero,zero,5,zero,12,,,zero,zero,one,39,,,zero
zero,one,3,two,27,zero,zero,one,zero,zero,83,,37,one
one,zero,,two,,one,zero,,zero,zero,56,one,11,zero
zero,zero,4,three,,zero,zero,,zero,zero,39,one,9,
,zero,4,,12,,zero,zero,zero,two,41,,,zero
one,zero,2,one,13,,,,zero,one,47,one,,zero
zero,,,two,,,zero,,zero,two,54,one,,
zero,,3,,,one,,one,zero,zero,29,one,43,
zero,,0,zero,,zero,zero,,zero,zero,18,,,
zero,,,six,42,zero,,,zero,zero,11,zero,15,
one,zero,,zero,13,one,zero,zero,zero,,19,,4,zero
zero,zero,,one,12,,,one,zero,zero,43,one,4,
,,2,two,30,one,one,,,two,,one,,one
,zero,4,,,zero,zero,,zero,zero,47,,15,zero
one,zero,1,one,29,,,zero,zero,two,39,one,39,
zero,one,,three,25,zero,,one,zero,one,47,one,35,one
zero,zero,4,,35,,,one,,two,47,one,45,
,zero,4,three,26,one,zero,,zero,,,one,36,
zero,one,,zero,19,zero,zero,one,,three,39,,,one
one,zero,3,,36,,zero,one,zero,zero,,one,,zero
zero,,,zero,,zero,,,,,15,one,9,one
zero,one,5,three,37,zero,,one,zero,zero,20,,47,
zero,one,4,two,55,,zero,,zero,zero,,one,45,zero
zero,,4,one,24,zero,zero,one,,one,44,one,16,one
zero,zero,,zero,14,one,,one,zero,two,,one,,zero
,one,,two,25,,zero,one,,two,59,one,35,one
zero,zero,3,two,35,zero,zero,one,zero,zero,74,one,22,one
zero,,7,five,42,one,,one,,two,19,one,52,
zero,zero,,,41,zero,zero,one,zero,zero,49,one,46,zero
zero,,,zero,21,zero,one,,zero,zero,,one,,zero
zero,one,3,two,,zero,zero,,,,35,one,,one
one,,3,one,52,zero,zero,,,zero,,one,62,zero
zero,,2,,36,zero,,one,zero,,39,one,46,one
zero,one,1,zero,,one,,one,,,29,,,one
,zero,,zero,4,one,,zero,,zero,,,,zero
,zero,0,zero,18,one,zero,zero,,,47,,,zero
,zero,,zero,23,zero,zero,,zero,zero,47,,33,zero
zero,one,3,,,,zero,,zero,two,59,one,15,zero
one,zero,4,zero,,zero,zero,one,zero,zero,,,40,
one,,3,two,32,zero,,,,,,,40,zero
zero,,5,four,28,zero,,,,zero,49,one,29,
one,zero,4,three,,,zero,one,zero,two,39,one,40,zero
,,,zero,,zero,zero,zero,zero,two,49,one,41,one
,zero,5,,25,,zero,one,zero,two,,one,35,
zero,one,0,,21,one,zero,,,two,39,one,31,zero
zero,,,three,45,zero,zero,one,zero,zero,59,one,,zero
zero,zero,,two,26,,zero,,zero,one,49,,36,zero
one,zero,3,one,16,one,zero,one,zero,zero,47,one,3,zero
,zero,,,,,zero,one,zero,one,,,18,
zero,one,2,two,48,,one,,,,29,one,,
zero,one,3,zero,13,one,zero,zero,,,,one,,zero
zero,one,2,zero,,one,,,zero,,,,,zero
zero,,6,five,22,one,,one,zero,,17,one,32,
zero,three,,two,21,zero,zero,one,,one,,one,,one
one,zero,3,,,,zero,one,zero,zero,43,one,38,
,zero,7,six,26,zero,zero,,,zero,65,one,,zero
one,,11,,21,,,one,,zero,39,one,31,
one,one,1,zero,9,one,zero,,zero,,,,11,zero
one,zero,1,one,21,,zero,,zero,,47,one,31,
,zero,2,two,25,one,one,,,,49,,,
zero,zero,1,,,zero,zero,,zero,zero,14,,,zero
zero,zero,4,zero,12,one,zero,zero,zero,two,,one,22,zero
zero,zero,1,,49,,,one,zero,zero,,,,zero
zero,one,1,zero,47,one,one,zero,,,,one,30,zero
one,,2,,22,zero,zero,one,,two,43,one,32,one
,zero,2,,,one,,zero,,two,39,one,43,zero
zero,zero,3,two,17,zero,zero,one,zero,,43,one,,one
zero,zero,3,one,56,,zero,,,zero,68,one,21,zero
zero,one,2,one,50,one,,zero,zero,one,39,one,60,
zero,,,two,,zero,zero,,,zero,47,,23,zero
one,zero,,two,15,one,,one,zero,,,one,25,zero
,zero,,,12,zero,zero,zero,zero,one,,one,,zero
,,0,zero,15,one,zero,zero,,,,one,11,zero
one,zero,4,two,,one,zero,one,,,,,29,zero
one,one,0,zero,16,zero,zero,zero,zero,,39,,2,one
one,,9,,30,zero,,,zero,zero,47,one,40,
one,zero,7,,55,,,one,,zero,39,one,65,
one,,2,,26,one,,one,,,47,one,36,
one,zero,3,zero,20,zero,zero,zero,,,,,11,zero
zero,zero,2,one,,one,,one,zero,,39,one,51,zero
zero,,7,five,27,one,,,zero,zero,13,one,1,
one,zero,,zero,,zero,zero,one,zero,one,,,,one
zero,zero,4,three,,zero,zero,one,zero,zero,15,,,zero
zero,one,4,three,,zero,zero,,zero,zero,47,one,,zero
zero,zero,2,,18,zero,,,zero,two,19,one,11,zero
zero,zero,1,zero,,zero,zero,,zero,zero,29,,25,zero
,zero,3,zero,,,zero,,zero,zero,43,,23,zero
,two,1,zero,,zero,zero,one,zero,zero,39,one,55,zero
,zero,1,zero,29,one,,zero,zero,one,,,39,zero
,zero,2,two,,zero,one,zero,zero,one,43,,45,zero
zero,,3,,15,,zero,zero,,,19,one,25,zero
zero,,2,one,21,zero,zero,one,zero,zero,62,one,31,zero
one,one,4,three,26,zero,zero,,zero,zero,43,one,,zero
,one,2,zero,6,one,zero,zero,,,29,,,zero
zero,zero,4,three,31,,,zero,zero,,19,one,15,zero
one,,2,one,20,zero,,one,zero,,59,one,,
one,two,3,two,,,zero,,zero,two,55,one,36,
,zero,3,,22,,zero,zero,zero,,29,one,,zero
zero,,,,,zero,zero,,zero,,,one,18,one
one,two,,zero,14,zero,zero,zero,zero,,,,,zero
zero,one,4,three,36,zero,,one,zero,one,55,one,46,one
one,one,,three,19,,zero,one,zero,,13,one,5,one
,zero,4,zero,11,zero,zero,zero,,zero,,,,zero
zero,zero,,zero,11,one,zero,zero,zero,,43,,17,
