AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,DENSITY,EDU,PINCP,PINCP_DECILE,POVPIP,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
,2,1,0,,1,3,1,15097.5,9,50000,6,,2,2,,2,51,60
27,1,1,0,6,0,2,2,15097.5,11,,3,487,2,,2,,98,98
28,,1,0,1,0,2,2,,9,65000,,487,2,2,2,,112,98
49,2,6,0,2,1,2,2,11171.6,7,0,0,0,2,2,,2,321,
52,1,1,0,1,3,5,1,15097.5,,220000,9,501,,2,,2,33,33
47,2,1,0,1,3,,1,,12,91000,8,501,,2,2,2,44,33
22,,6,1,,3,5,1,15097.5,9,10000,,76,,2,2,,48,33
34,2,,0,2,,,2,15097.5,,,4,147,2,,2,,100,101
50,1,,,1,2,,2,15097.5,9,54000,7,266,2,2,2,2,31,31
43,2,4,0,2,0,,2,,8,1500,1,,2,2,2,2,63,63
,,6,0,2,0,,2,11171.6,8,0,,8,2,,2,,77,63
74,1,1,0,1,0,2,1,,12,265600,9,501,2,2,2,2,68,68
75,2,1,,,0,2,1,15097.5,,26600,4,501,2,2,2,2,42,
,1,1,1,1,,2,2,15097.5,5,21800,4,204,,2,2,2,77,
74,2,1,1,1,0,2,2,15097.5,5,9500,2,204,2,2,2,2,,77
,2,4,0,,0,,2,,8,14800,3,332,,,2,,300,300
56,2,6,0,2,0,3,2,11171.6,5,50000,,332,2,2,2,2,,
20,1,6,0,2,0,3,2,11171.6,7,,1,332,2,,2,2,,300
81,2,3,0,2,0,3,1,11171.6,8,,1,104,,,2,1,79,
51,1,6,,2,0,3,1,11171.6,5,4100,1,104,,2,2,,109,79
,,,,,0,3,1,,,14900,,104,2,2,2,,126,79
,2,3,0,2,0,2,1,,9,20000,3,292,2,,2,,,49
33,2,6,0,2,,2,1,11171.6,7,30000,5,292,2,2,2,2,69,49
45,2,4,0,2,2,3,,15097.5,5,1700,,,,1,2,2,51,51
82,1,1,0,2,0,3,,11171.6,7,39000,5,323,2,2,2,2,55,55
78,2,1,0,,0,3,1,11171.6,,9000,2,,,1,,2,69,
34,1,6,0,,0,3,1,11171.6,7,16000,,323,2,2,2,2,97,55
45,2,4,0,2,1,4,2,11171.6,8,104000,9,442,2,2,2,2,55,
,1,6,0,2,1,4,2,11171.6,5,5000,,,2,2,2,2,123,55
,2,6,0,2,1,4,2,11171.6,4,7000,2,,2,2,2,,74,55
17,1,6,0,2,1,4,2,11171.6,4,600,1,442,2,2,,2,55,55
48,,1,0,,1,6,1,11171.6,9,67000,7,393,2,,,2,111,111
58,1,1,0,2,1,6,,11171.6,,40000,6,393,2,2,,2,109,
25,2,6,0,2,1,6,,11171.6,9,,,393,,2,2,2,173,111
22,2,6,0,2,1,,1,11171.6,,,,393,2,2,2,,,111
17,1,6,0,2,1,6,1,,4,500,,393,2,2,2,2,109,111
31,2,5,0,6,1,,2,,10,24000,,138,2,2,2,2,39,39
70,2,4,0,2,0,2,,11171.6,5,78000,8,501,2,2,2,2,190,191
69,1,,0,,0,2,2,11171.6,5,,0,501,2,,2,2,274,191
62,1,,0,,0,,2,,5,2500,1,48,2,2,,2,152,151
57,2,1,0,2,,4,2,11171.6,5,0,0,48,,2,,2,131,151
19,1,,0,2,0,4,2,11171.6,,,0,48,,2,2,2,153,151
,1,6,0,2,,4,2,11171.6,,10000,,48,2,1,2,2,151,151
56,2,4,,1,,3,1,11171.6,10,82400,8,460,2,2,2,2,74,74
,,6,0,1,0,3,1,11171.6,7,6000,1,460,2,2,2,2,,74
19,2,6,0,1,0,3,,11171.6,7,,1,460,2,2,2,2,78,74
46,2,4,0,2,0,2,2,15097.5,5,32000,5,187,2,2,2,2,124,123
21,2,6,0,,0,2,2,15097.5,7,0,0,187,2,2,1,1,214,123
40,2,6,0,2,5,,,11171.6,7,83000,8,,2,2,2,2,455,455
17,,6,0,2,5,,2,,4,9600,,280,2,2,2,2,,455
30,2,,0,2,3,4,,11171.6,5,37000,5,,2,2,,2,97,97
65,,1,,1,0,2,1,15097.5,11,554000,9,501,2,,2,2,,
72,1,1,0,6,0,2,1,15097.5,10,125200,9,501,2,2,2,2,32,
35,,6,0,2,2,3,2,11171.6,6,25000,4,,,2,2,2,,253
40,2,4,2,2,1,2,2,11171.6,,53000,7,304,2,2,2,2,63,63
21,2,6,0,1,0,,2,,5,,5,258,2,1,1,,39,39
73,2,2,,1,0,2,,15097.5,,,2,258,2,2,2,2,60,
,,6,0,2,1,2,2,15097.5,7,,4,137,2,2,2,2,208,208
68,2,6,,,0,2,1,15097.5,,9000,2,374,1,1,2,2,67,66
25,2,6,0,2,0,,,15097.5,8,,6,374,2,2,2,2,140,66
36,2,6,0,2,2,,2,11171.6,5,,,162,2,2,2,2,268,269
15,2,,0,,,,2,11171.6,4,,,162,2,2,2,2,384,269
30,1,6,0,2,2,5,2,11171.6,4,6000,1,162,2,2,2,2,347,269
78,1,2,0,2,,,2,11171.6,,8000,2,162,2,,2,,237,269
,,1,0,2,2,4,,15097.5,8,,8,430,2,2,2,,94,
38,2,,0,2,2,4,2,15097.5,10,40000,6,430,2,2,2,2,63,94
67,2,3,0,2,0,2,1,11171.6,7,,3,238,2,2,,2,100,100
29,2,6,0,2,,,1,11171.6,9,23400,4,238,2,2,2,,219,100
62,1,1,0,,0,,1,11171.6,7,,9,501,2,2,2,,,230
79,2,1,0,2,0,2,1,11171.6,5,13500,3,,2,,2,2,206,230
,2,,0,2,0,2,,11171.6,4,,4,240,2,,2,2,47,
63,2,,,2,0,2,2,11171.6,5,10500,2,240,,2,,2,56,47
67,1,1,0,,0,,2,11171.6,4,13000,3,,2,,,2,206,206
49,2,1,0,2,0,,2,11171.6,6,15000,3,,2,,2,2,256,206
,2,,,2,0,3,,11171.6,,9200,2,210,,2,1,2,308,309
,1,6,0,2,0,,2,11171.6,,,0,210,2,2,2,,352,309
67,2,5,0,2,0,3,2,,,32200,,210,,2,2,2,276,
58,2,1,0,2,0,,1,15097.5,11,219000,9,501,2,2,2,,112,
67,1,1,,2,0,2,1,15097.5,10,200000,9,501,2,2,2,2,,111
50,2,,,2,0,3,2,,9,11000,2,78,2,2,2,2,47,
23,1,,0,2,0,3,,15097.5,5,,1,78,2,2,2,2,60,47
31,,1,,,1,3,2,15097.5,10,44000,6,420,2,2,2,2,,83
31,1,1,0,1,1,3,2,15097.5,12,,6,420,2,2,2,2,70,83
51,1,4,0,2,0,3,2,,5,107000,9,501,2,2,2,2,101,
21,2,6,0,2,0,3,2,15097.5,7,,1,501,2,2,2,2,164,101
20,2,,0,2,0,3,2,15097.5,7,7000,2,501,,2,2,2,164,101
,1,1,0,1,0,,1,,7,120000,9,501,2,2,2,2,52,
59,2,1,,1,0,,1,15097.5,7,71000,8,501,2,2,2,2,73,52
73,2,6,,,0,2,2,15097.5,7,10800,2,71,1,1,,2,,106
,2,6,0,2,0,2,2,15097.5,5,0,,71,,1,2,2,171,106
40,1,,,8,,5,1,11171.6,7,40000,6,281,2,2,2,2,,227
,,,1,8,1,5,1,11171.6,5,,4,281,2,2,2,,200,227
21,2,,1,8,1,5,1,11171.6,8,,,281,2,2,,,245,227
18,2,6,,8,1,5,1,11171.6,,,2,281,,2,2,,,
,2,4,0,2,,4,1,15097.5,5,,,164,2,2,,2,111,111
29,2,6,0,1,3,,1,15097.5,,40300,6,304,2,2,,2,102,111
48,2,,0,2,2,4,1,11171.6,10,112000,9,501,2,2,,2,98,98
52,1,1,0,2,2,,1,,1,59000,7,501,2,2,2,2,95,98
15,,,0,2,2,4,1,11171.6,4,0,,501,,2,2,,95,98
43,2,1,0,1,3,5,1,,12,553000,,501,2,2,,2,49,
,1,1,0,1,,5,1,15097.5,,544000,9,,,2,2,2,,48
15,1,6,0,1,,5,1,15097.5,3,,,501,,2,2,2,,48
28,1,6,0,2,0,,,15097.5,,14400,,168,2,2,2,,90,90
43,2,6,0,2,0,2,,15097.5,9,14000,3,168,2,1,2,2,90,90
44,2,6,,9,1,,1,,8,84910,8,,2,2,,,83,83
16,1,6,,9,1,2,,,,,0,478,1,2,2,2,109,83
48,2,3,0,2,0,2,1,15097.5,10,,8,474,2,1,2,2,102,101
21,1,6,0,,0,2,1,,5,,,474,2,2,1,,179,101
,,,0,2,0,4,1,11171.6,6,56000,7,260,,,2,2,39,
,2,6,0,2,0,4,1,11171.6,6,2300,1,260,,2,2,2,53,39
24,1,5,0,2,,4,1,11171.6,6,7500,2,260,2,2,2,2,52,39
19,2,6,0,2,,,1,11171.6,7,,,260,2,2,2,2,,39
30,,6,0,2,0,3,2,15097.5,7,3000,1,274,2,2,2,2,198,198
24,1,6,0,2,0,3,,15097.5,6,9000,,274,2,2,2,2,249,198
,2,5,,2,0,3,2,15097.5,,42000,6,274,2,2,2,2,176,198
50,2,6,0,2,0,3,2,15097.5,4,,1,19,2,2,,2,53,
26,2,6,0,2,0,3,2,15097.5,5,0,,19,2,2,2,,81,54
,1,6,0,2,0,2,,15097.5,,,1,,2,2,2,2,98,
61,1,6,,2,0,2,,15097.5,7,20000,,143,2,,,1,147,99
43,2,1,0,2,0,,1,15097.5,10,69200,7,501,2,,2,2,99,99
37,,,0,6,0,2,1,15097.5,10,36300,5,501,2,2,2,2,85,99
,2,2,0,2,0,2,,15097.5,4,0,,52,2,2,2,2,123,123
24,1,6,,2,0,,2,15097.5,5,9000,,52,,,2,,164,123
42,2,1,4,,1,3,2,15097.5,10,95000,8,501,2,2,2,2,,75
43,,1,0,,,,2,15097.5,12,250000,9,501,2,2,,2,,75
39,1,1,0,2,0,2,2,11171.6,4,9300,2,76,,1,,2,232,233
40,2,,0,2,0,2,2,11171.6,4,3600,1,76,2,2,2,2,195,233
33,2,1,0,,1,,1,15097.5,,122000,9,501,2,2,2,2,90,90
39,1,1,0,2,1,4,1,15097.5,5,,9,501,,2,2,2,119,
73,2,3,,,1,4,1,15097.5,7,,3,,2,2,2,2,61,
56,2,1,0,2,,6,1,15097.5,6,53000,7,231,,2,2,,153,152
61,,1,0,2,0,6,1,15097.5,5,,1,231,2,2,,2,149,152
,2,6,0,2,0,,1,15097.5,,,,231,,2,2,2,218,152
18,1,6,0,2,0,6,1,15097.5,,,0,231,2,2,2,2,142,152
54,1,6,0,2,0,6,1,,1,0,0,,2,2,2,2,153,
50,1,6,0,,0,2,,11171.6,9,0,0,0,2,2,2,2,,148
20,,,0,2,0,,1,,7,0,0,0,2,2,2,2,176,148
,,3,0,2,0,,1,11171.6,8,,4,273,,1,,2,,
42,1,5,0,2,0,6,,11171.6,6,65000,7,273,,2,2,2,161,
41,2,2,0,2,0,,1,11171.6,9,,2,,2,2,2,2,132,96
77,2,3,0,2,0,,1,11171.6,4,,3,,2,1,,2,204,204
,2,6,0,2,0,,1,,5,0,0,96,,2,2,,383,204
36,2,1,0,1,3,,2,15097.5,9,,6,181,2,2,2,2,58,58
36,1,,0,1,3,5,2,15097.5,10,,1,181,,2,2,2,44,
55,1,6,,2,0,,,,7,23000,4,256,2,2,2,,,82
48,2,6,,2,0,2,2,11171.6,7,24700,4,188,2,2,2,2,88,82
23,2,6,0,2,0,2,2,,,20250,3,256,2,2,2,2,112,82
39,1,1,0,2,,5,2,15097.5,8,,8,331,2,2,2,2,,102
39,2,,0,2,3,5,,15097.5,,30000,5,331,,2,2,2,71,102
67,2,6,0,2,0,,2,,5,47000,6,358,,1,2,2,97,
66,2,6,0,,0,2,,,6,8000,2,358,,1,2,,122,98
65,2,6,0,2,0,2,2,15097.5,10,40000,6,351,,2,2,2,94,94
75,1,4,,,0,,2,15097.5,4,14000,3,351,1,2,1,,115,94
42,2,1,,6,1,4,1,15097.5,,196000,,501,2,2,2,2,,49
,,1,0,6,1,,1,15097.5,12,150200,,501,2,2,2,2,,49
70,2,3,0,6,1,4,1,,5,0,0,501,2,2,2,2,40,
45,2,3,0,2,2,3,1,15097.5,9,30000,5,147,,,2,2,44,43
43,2,6,0,2,1,5,1,,8,26000,4,235,2,2,,,265,266
23,2,6,0,2,1,5,1,11171.6,,40000,6,235,2,2,,2,378,266
65,2,6,0,2,1,5,1,11171.6,9,,2,235,2,1,2,2,248,266
36,2,1,0,9,0,2,,15097.5,5,32000,5,188,2,2,2,,86,87
33,1,1,,,0,2,2,15097.5,9,,0,188,2,2,2,2,83,
68,,1,0,2,0,2,,15097.5,7,3000,1,37,2,1,2,2,60,60
55,1,1,0,9,0,2,,15097.5,7,2700,1,37,2,2,2,2,65,60
30,,,0,6,0,,2,15097.5,10,54500,,407,,2,2,2,60,60
27,2,1,0,6,0,2,2,,10,14000,,407,2,2,2,2,69,60
52,2,4,,,1,,2,15097.5,7,19000,3,109,1,,1,2,138,138
38,1,6,0,2,1,2,2,15097.5,,35000,5,201,,2,2,2,,345
,2,1,,2,0,2,,11171.6,8,48000,6,501,2,2,2,2,113,112
62,,,0,2,0,2,1,,5,46000,6,501,,2,2,2,138,
61,2,3,0,2,,5,2,15097.5,7,80000,8,378,2,2,1,2,,45
27,1,6,0,2,0,5,2,15097.5,,,,378,2,,2,2,85,45
26,2,6,0,2,0,5,2,15097.5,7,10800,2,81,2,2,2,,86,45
56,2,6,,,0,4,2,15097.5,4,13500,3,149,1,,,2,212,213
25,2,6,0,2,0,4,2,15097.5,6,25000,4,149,2,2,2,2,,213
89,1,3,0,,0,,,,4,13000,3,,2,2,1,2,103,
,1,4,,2,0,2,1,15097.5,5,16600,3,192,2,2,2,2,,103
75,1,3,,2,0,,1,11171.6,5,38200,5,,2,,,2,91,90
,1,4,0,2,0,2,1,11171.6,5,100000,,,,2,2,2,188,90
35,2,,0,2,1,2,2,15097.5,7,4200,1,23,2,2,2,,63,63
31,2,6,0,2,,4,2,,8,22300,,,2,2,,2,195,195
72,2,3,,2,0,2,1,15097.5,10,238000,9,501,2,2,2,2,,36
24,1,6,0,,0,2,1,15097.5,9,15000,,501,2,,2,,,36
74,1,1,0,2,0,2,1,11171.6,10,20000,3,501,2,2,2,2,66,
59,2,1,0,2,,2,1,11171.6,10,60000,7,501,,2,2,2,66,66
64,2,4,0,2,0,9,1,11171.6,,15000,3,,2,2,2,2,54,
,1,,0,2,,9,1,11171.6,5,,,239,2,2,,2,81,
45,2,6,0,2,0,9,1,11171.6,7,30000,,,2,2,,2,83,54
28,,6,0,2,0,9,1,11171.6,7,,3,239,,2,2,2,105,54
54,1,2,0,2,0,9,1,11171.6,,20000,3,,2,2,2,2,76,
52,,6,0,2,0,9,1,11171.6,,,2,239,2,2,,2,76,54
22,,6,0,2,0,9,1,,7,30200,,,2,2,2,2,88,54
,2,6,0,2,,,1,11171.6,7,,,239,2,2,2,2,88,54
15,,6,,2,0,9,1,11171.6,,0,0,239,1,2,2,2,67,54
,2,1,0,,0,,1,11171.6,8,26500,4,255,2,2,2,2,56,56
71,1,1,0,2,0,2,,,8,,3,255,,,1,1,,56
70,1,4,0,2,,2,1,11171.6,8,171800,9,501,2,,2,2,87,87
26,,6,0,,0,2,1,11171.6,8,45000,,501,2,2,2,2,161,87
24,2,6,0,9,1,2,2,15097.5,5,55300,7,315,2,2,2,2,72,72
63,,1,1,1,0,2,1,15097.5,5,85400,8,501,2,2,2,2,58,57
72,1,1,0,2,0,2,1,15097.5,7,,8,501,2,,2,2,,57
,2,1,0,2,0,3,2,,9,90000,8,501,2,2,2,2,136,
48,1,1,0,2,0,3,,15097.5,8,60000,,501,2,2,2,2,135,136
87,1,3,,,0,3,2,15097.5,8,20000,3,501,,,,2,98,136
65,1,1,0,2,0,2,2,11171.6,7,10000,2,,2,2,,2,39,
61,2,1,0,2,0,2,2,11171.6,,,6,358,2,2,2,2,38,39
62,2,,0,2,0,2,1,11171.6,6,49800,6,501,2,2,2,2,46,45
43,2,6,0,,0,2,,11171.6,8,46300,6,501,2,,2,,64,45
66,2,4,,2,0,2,2,11171.6,,9500,2,,2,2,2,,60,59
35,1,6,0,,0,2,2,,4,10860,2,132,,2,2,,117,59
66,1,1,0,1,0,2,1,15097.5,10,114000,9,501,2,2,2,2,88,88
56,2,1,0,,0,2,1,15097.5,9,98000,8,501,,2,2,2,73,88
40,2,6,0,,1,2,,,9,90000,8,501,2,2,2,2,53,53
33,1,1,0,6,2,4,2,15097.5,,96000,,501,2,2,2,2,,98
34,2,,0,6,2,4,2,15097.5,6,,8,,2,,2,2,94,
57,,1,0,2,0,3,1,11171.6,4,32000,5,331,2,2,2,2,,
,1,,0,2,,3,1,,,24000,4,331,2,2,2,2,,
,2,6,,2,0,3,1,11171.6,4,10000,2,,,1,2,2,90,84
65,1,1,0,1,1,3,1,15097.5,10,27200,,,2,2,,,53,52
,2,1,0,1,1,,,15097.5,9,104000,9,501,2,2,2,2,42,52
16,2,6,0,,1,,1,,4,15700,3,501,2,2,2,2,,52
40,2,,0,2,0,2,1,15097.5,,,8,501,,,2,2,395,
,2,,0,2,0,2,,15097.5,9,,8,501,2,2,,,,395
,,1,0,6,1,4,2,15097.5,12,,,454,2,2,2,2,131,132
32,,1,0,6,1,,2,,12,,7,454,2,2,,,109,132
,2,4,,6,1,4,2,15097.5,4,0,0,454,2,2,2,2,93,132
56,2,,0,6,1,3,,,10,0,0,501,2,2,2,,59,
55,1,1,0,1,1,,1,15097.5,12,,9,501,2,2,2,2,57,
16,1,6,0,1,1,3,,15097.5,4,,0,,2,2,2,,61,59
76,1,1,,2,0,2,1,,,23200,4,212,2,1,,2,,
61,2,,0,2,0,2,1,11171.6,4,,2,212,2,2,2,2,,48
67,2,6,,2,0,2,1,11171.6,4,10500,2,86,2,2,2,2,61,48
50,2,2,0,2,0,2,1,11171.6,8,790,1,5,2,,2,2,82,48
46,2,,0,2,0,2,2,11171.6,,99000,8,501,2,,2,2,,158
,1,1,,,0,2,2,11171.6,5,,7,501,2,,1,2,157,158
80,2,3,0,,0,2,1,,7,17400,3,,2,2,,2,144,145
,1,,0,2,0,2,1,11171.6,9,0,,114,2,,2,,204,145
70,1,1,0,2,0,3,1,15097.5,7,20800,4,230,2,2,2,1,31,31
68,2,1,,,0,3,1,,8,15720,3,230,1,,2,2,38,31
67,2,6,,,0,3,1,,2,,2,230,1,,1,2,37,31
87,2,4,0,2,,3,2,11171.6,,48400,6,,2,2,2,2,,
,1,4,0,2,0,3,2,11171.6,7,13500,3,341,2,,2,,,
69,,6,0,,0,3,,11171.6,7,6200,2,,2,2,2,2,87,84
76,2,4,0,2,0,2,,,6,25600,4,312,2,2,2,2,61,60
70,2,3,0,,0,2,2,15097.5,5,21800,4,312,,,,2,66,
63,2,1,4,1,,2,1,15097.5,12,56800,7,501,,2,2,2,27,28
,1,1,4,1,0,,,15097.5,12,,9,501,2,2,2,2,,
,2,1,0,,0,2,1,11171.6,,25500,,239,2,1,2,2,207,
68,1,,1,1,0,2,,11171.6,3,15100,3,,2,2,,2,145,207
48,,1,0,2,2,6,1,11171.6,5,70000,,,,2,2,,39,40
38,2,1,0,2,2,,1,11171.6,7,,5,449,,2,2,,38,
16,2,6,0,2,2,6,1,11171.6,4,0,,449,2,2,2,2,,40
,1,6,0,2,2,6,1,11171.6,7,13000,3,449,2,2,,2,48,40
67,2,3,,2,2,,,11171.6,,,6,,2,2,,,35,
81,2,3,,,0,2,1,3572.3,7,13900,2,140,,,2,1,77,76
56,1,4,0,1,0,2,1,3572.3,4,7540,1,140,2,2,,2,80,
67,1,1,0,,0,2,2,3572.3,6,13200,2,,2,,1,1,,78
69,2,1,0,8,0,,2,3572.3,,20200,3,217,,1,1,2,68,78
,1,1,0,1,0,2,,3572.3,5,41100,6,310,2,2,2,2,72,72
59,2,1,,1,,2,1,,5,6100,1,310,2,2,2,,72,
67,1,1,,1,0,2,1,,5,126300,9,501,2,,,2,146,147
76,2,1,,,0,2,1,,5,18900,3,501,1,,2,2,92,147
,2,1,1,8,1,5,1,3572.3,1,20000,3,211,2,2,2,2,50,50
43,1,,1,8,,5,1,3572.3,5,20000,3,211,,2,2,2,54,50
20,2,6,1,9,1,5,,,7,20000,,211,2,2,2,2,58,50
18,,6,1,,1,,1,3572.3,5,,,211,2,2,,2,58,50
31,2,6,0,2,3,4,2,3572.3,7,22600,4,87,2,2,2,2,505,505
72,1,1,,,0,5,1,3572.3,4,33700,5,328,,1,,1,,132
71,2,,0,1,0,,1,,,9500,2,,2,1,,2,,132
,2,2,0,,0,5,1,3572.3,7,12500,2,328,,2,2,2,135,132
,,,0,,,5,1,3572.3,5,50000,7,328,2,2,2,2,97,132
,2,6,0,1,2,3,2,3572.3,10,55000,,268,2,2,2,2,96,96
33,1,6,0,1,2,,,3572.3,6,29000,5,219,2,2,2,2,86,96
46,2,,1,1,2,3,,3572.3,,31000,5,152,2,2,2,2,,133
,1,5,1,1,2,3,,3572.3,1,,4,182,2,2,2,2,139,133
16,1,6,1,,2,3,2,,,,,152,2,2,2,2,77,133
29,2,,1,1,2,4,1,,,24000,,261,2,2,2,2,64,64
,1,1,1,1,2,,1,3572.3,,43200,6,261,2,2,2,2,104,
33,,,0,1,1,3,2,3572.3,10,20000,3,127,,,2,2,156,156
38,1,1,0,,,3,,,9,6000,,127,2,,2,2,272,156
,2,1,0,1,0,2,1,3572.3,5,30000,5,501,,2,2,,134,133
50,,1,0,1,,2,,3572.3,5,,,501,2,,2,2,,133
26,2,1,0,1,0,,1,3572.3,,47000,7,501,2,2,2,2,,248
27,1,1,0,1,0,2,,,12,135000,9,501,2,2,,2,188,248
,2,3,,,0,2,1,3572.3,4,7200,1,145,1,,2,1,,75
27,1,6,,,0,2,1,3572.3,7,17600,,145,1,,2,2,95,75
77,2,,,,0,2,1,3572.3,4,15200,3,216,2,2,,2,,36
59,1,6,0,2,,,1,3572.3,6,18000,3,216,2,2,2,2,51,
,2,1,1,9,1,3,1,3572.3,7,42000,6,288,,2,,,64,65
29,,1,1,,,3,1,3572.3,6,17000,3,288,2,,2,2,131,65
51,1,1,,6,0,,1,3572.3,5,,2,57,2,2,1,2,78,78
35,2,1,0,6,0,2,1,,,0,,57,2,2,2,2,,78
39,2,6,0,1,1,2,1,3572.3,5,,,,2,2,2,2,55,55
28,1,1,0,1,0,,1,3572.3,11,120000,9,501,2,2,2,,269,269
26,2,1,0,1,0,2,1,3572.3,,45000,,,,2,2,2,351,269
22,2,6,1,,,2,1,3572.3,7,,4,190,2,2,2,2,191,269
58,2,1,0,1,0,,1,,7,,5,472,2,,2,2,115,115
79,1,1,,,0,2,1,3572.3,6,48000,7,,,,2,1,105,115
66,2,4,0,1,,,1,,5,54000,7,481,2,2,2,2,97,98
87,,3,0,,0,,1,3572.3,5,19200,3,,2,,2,2,75,
53,2,,0,6,0,,1,,,6000,1,212,2,,2,2,,550
31,2,6,0,,0,2,1,3572.3,1,30000,5,,2,2,2,2,573,550
58,2,6,0,,,2,1,3572.3,,60000,8,456,2,2,2,2,572,
,2,,0,1,2,4,1,3572.3,,3500,1,331,2,2,2,,,51
39,,1,0,1,2,,1,3572.3,10,81000,,331,2,2,2,2,57,
41,2,4,0,,0,2,1,3572.3,,,5,323,2,,2,2,,154
,1,4,,,0,2,1,3572.3,5,25100,4,,1,1,2,2,138,154
46,1,1,0,1,0,,1,3572.3,7,28000,4,324,2,2,2,,86,85
61,2,1,0,1,0,3,1,3572.3,6,36000,,324,2,,2,2,86,
,2,6,0,1,0,,1,3572.3,4,0,,324,2,2,2,2,114,85
30,,1,0,2,,6,2,3572.3,9,13300,,181,2,2,,2,,380
33,1,1,,2,,6,2,3572.3,7,25000,,,,2,2,2,,380
55,,,0,2,,6,2,,7,25000,4,,2,,,2,197,380
33,1,1,,,4,6,1,3572.3,9,52000,7,257,,,2,,151,151
32,,1,0,1,,6,1,,9,35000,5,257,2,2,2,2,,151
72,2,,0,1,0,,1,3572.3,9,10700,2,501,2,2,,,222,222
,1,,0,1,0,2,1,3572.3,10,153800,,501,,2,2,2,183,
,1,,1,1,,4,1,3572.3,,15000,3,121,2,,2,2,275,
,,6,1,,2,4,1,3572.3,,16300,3,121,2,2,2,,,274
,2,,0,2,,2,,3572.3,9,23400,4,187,2,2,,2,,171
16,1,6,0,2,0,2,2,3572.3,4,9400,2,187,2,2,2,2,237,171
43,1,1,0,9,1,3,1,,7,45000,6,440,2,2,,2,,265
32,2,1,0,1,1,3,1,3572.3,9,45000,,440,2,,2,,,265
74,2,3,0,1,0,3,1,3572.3,,17900,3,,2,2,,2,109,
,2,6,0,1,,3,1,,5,15000,3,214,2,2,2,2,98,109
20,,6,0,3,0,3,1,3572.3,7,9600,,214,2,2,2,2,46,109
22,1,6,0,1,0,3,1,3572.3,4,4600,,34,2,2,2,2,83,109
35,1,1,0,1,2,,1,3572.3,10,72000,8,283,2,2,2,2,114,114
35,,1,0,1,,4,1,3572.3,9,1300,1,,,2,2,2,101,114
74,1,1,,,0,2,,,9,16000,3,,1,,,2,101,100
72,,1,0,1,0,2,1,3572.3,10,22960,4,254,2,2,2,,,100
50,2,,0,1,,4,2,3572.3,4,0,0,32,2,2,2,,404,405
18,,6,1,1,,4,2,3572.3,,8200,2,32,2,,2,,,405
15,2,6,1,1,1,4,2,3572.3,4,,0,,2,2,2,2,238,405
50,1,1,0,,0,2,1,3572.3,7,40000,6,483,2,2,2,2,105,
54,2,,0,1,0,2,1,3572.3,,42000,6,483,2,,2,1,130,105
30,2,6,0,,1,2,1,3572.3,,36000,5,,2,2,2,,,659
36,2,5,0,1,3,4,2,3572.3,,40900,6,,2,2,,2,95,
15,,6,1,1,3,4,2,3572.3,4,,,159,2,2,2,2,,94
56,2,1,0,1,0,2,1,3572.3,9,54000,7,501,2,2,,2,114,114
51,1,1,,1,0,2,1,3572.3,5,180000,9,501,2,2,2,2,100,114
,1,,0,2,3,5,1,3572.3,5,52000,7,,2,2,,2,131,131
49,2,1,0,1,,5,1,3572.3,9,,0,,2,2,2,2,,131
35,2,1,0,1,,3,1,3572.3,10,156800,,501,,2,2,2,102,101
36,,1,0,1,1,3,1,3572.3,9,,9,501,,2,2,2,114,101
,1,1,0,,,6,,3572.3,7,36000,,105,,2,2,2,111,111
,,1,0,1,4,6,1,3572.3,,,0,105,2,2,2,2,145,111
76,1,1,0,,0,2,1,3572.3,9,239300,9,,2,2,2,2,119,119
,2,1,0,1,0,2,1,3572.3,10,9300,2,501,,2,2,2,155,
63,2,3,0,1,,2,2,3572.3,9,23000,,,2,,2,2,364,365
,1,,0,,0,2,,3572.3,5,12000,2,207,2,2,2,1,292,365
73,1,1,,,1,,1,3572.3,,0,0,0,2,2,1,1,48,48
72,2,1,,1,1,,1,3572.3,,0,0,,2,,2,1,57,48
69,2,1,0,1,0,,1,3572.3,7,24500,4,,2,,2,2,119,120
,1,1,,,0,2,1,3572.3,5,42000,6,,1,2,2,2,99,120
30,1,1,0,1,1,3,2,3572.3,9,2000,1,304,2,2,2,2,87,87
30,2,1,0,1,1,3,2,3572.3,9,60000,8,304,2,2,2,2,94,87
,1,1,1,8,4,6,1,3572.3,7,35000,5,105,2,2,2,2,97,
32,,,4,8,4,6,1,3572.3,4,800,,105,2,2,,2,87,
57,2,,,1,0,3,1,3572.3,5,,4,501,2,,2,2,100,
65,1,1,,1,0,3,1,3572.3,5,82000,9,,2,2,2,2,101,101
34,2,6,0,,0,3,1,,1,8500,2,501,,,1,2,78,101
52,2,1,0,1,0,2,1,3572.3,10,56300,7,,,2,2,,,103
57,1,1,0,1,0,2,1,3572.3,9,75000,8,,2,2,2,2,90,103
54,2,1,0,1,,,1,,7,30000,5,501,2,2,2,2,179,178
,1,1,0,1,0,2,,3572.3,6,70000,8,501,,2,,2,157,
,1,1,0,1,0,,1,3572.3,10,85050,9,501,2,2,2,2,169,169
86,2,1,0,,0,2,1,3572.3,9,40900,6,501,2,,2,2,,169
44,,1,0,1,2,,1,3572.3,,20000,3,174,2,2,2,2,229,230
