AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,DENSITY,EDU,PINCP,PINCP_DECILE,POVPIP,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
61,,1,0,1,0,2,1,3393.2,,,9,501,2,2,2,,58,60
53,,1,0,,0,,1,3393.2,10,198600,9,501,2,2,2,2,82,82
,2,1,0,,0,2,,3393.2,,48000,6,501,2,2,2,2,,
73,1,,,1,0,2,1,3393.2,10,241500,,501,2,,2,2,78,79
72,2,1,,,0,2,1,3393.2,10,,9,,2,,,2,77,79
,,1,0,1,0,2,1,3393.2,9,98400,8,501,2,2,2,2,86,
66,2,1,,1,0,2,1,3393.2,8,16600,3,501,2,2,2,2,85,87
56,2,,,,0,2,1,3393.2,9,218500,9,501,2,2,,,72,71
,1,1,0,1,,2,,3393.2,,193000,9,501,,,2,,69,71
33,2,1,0,,,2,,3393.2,10,,,501,2,2,2,2,,54
32,1,1,0,1,0,2,2,3393.2,9,95000,8,501,2,2,2,2,42,54
45,,1,0,,2,4,1,3393.2,10,68700,7,501,2,2,,2,90,90
,,1,0,6,,4,,3393.2,12,140000,,,2,2,,2,,
17,1,6,0,6,,4,1,3393.2,4,0,0,501,2,,2,2,74,90
26,1,6,0,1,,,,3393.2,7,0,0,,2,2,2,2,74,74
55,2,4,0,1,,,1,3393.2,12,,9,,,2,2,2,93,74
58,,1,0,1,2,,1,3393.2,8,,8,501,,2,,2,27,27
59,2,1,0,1,2,4,1,,9,66000,7,501,2,2,2,2,28,27
15,2,6,0,,2,4,1,3393.2,4,0,,501,2,2,2,2,26,27
73,2,1,,1,0,2,1,,9,83400,8,501,2,2,2,2,52,52
79,1,1,0,1,0,2,,3393.2,9,,9,501,2,2,2,2,53,
49,1,1,0,1,1,3,1,3393.2,9,50000,6,243,2,2,,,50,50
49,2,1,,1,1,3,1,3393.2,9,0,,243,2,2,2,2,71,
,2,6,0,,1,,1,3393.2,4,0,0,243,,2,,2,50,50
63,2,1,,1,1,3,1,3393.2,,95000,8,501,,2,2,2,223,223
64,1,1,0,,1,3,1,3393.2,11,78000,8,501,2,2,2,2,245,223
,1,6,1,1,1,,1,,4,0,,501,2,2,2,2,159,223
,1,1,0,1,0,4,1,3393.2,9,,9,501,2,2,2,2,,58
59,2,1,0,1,,4,,3393.2,,0,0,501,2,2,2,2,62,58
33,1,1,0,1,,4,1,3393.2,9,60000,7,,,2,2,2,69,58
41,2,,1,,0,4,1,3393.2,7,,0,,2,2,,,57,58
45,1,1,0,1,0,2,1,3393.2,,251200,9,501,2,2,2,2,66,66
44,2,,0,1,0,,1,3393.2,9,100000,8,,2,2,2,2,75,66
63,,1,0,1,1,3,1,3393.2,7,45400,,271,2,2,,2,125,125
39,2,1,0,1,1,3,,3393.2,9,10000,2,271,2,,2,2,119,125
,,1,0,1,0,,2,,9,51000,,501,2,2,2,,77,77
30,,1,0,1,0,2,2,3393.2,,60000,7,501,,2,2,,95,77
35,2,1,0,1,,4,1,3393.2,12,,,,2,2,2,2,60,60
37,1,1,0,1,,,1,3393.2,,115260,,501,2,2,2,,61,60
,1,1,0,1,2,,1,3393.2,,76000,8,501,2,2,2,,,72
43,,1,0,1,2,4,1,3393.2,,,7,501,2,2,2,2,76,
85,,1,0,6,,2,1,3393.2,5,312000,9,501,2,2,2,2,,85
84,2,1,,,,2,1,3393.2,,5400,1,501,2,2,2,2,,85
50,,4,,1,1,2,1,3393.2,7,,4,172,2,2,2,2,105,
69,2,1,0,1,0,2,2,3393.2,10,9760,2,63,2,1,2,2,57,58
71,1,1,,,0,,2,3393.2,12,0,0,63,,,2,2,62,58
75,1,1,0,1,0,2,,3393.2,7,21400,3,501,1,,1,1,,
72,2,1,,1,0,,1,3393.2,7,361800,9,501,2,,2,2,,110
,2,,0,9,,3,1,,9,75000,7,501,2,2,2,2,69,69
32,,1,0,,,,1,3393.2,,30020,4,501,,2,,2,,69
,2,1,,,2,4,1,3393.2,9,3400,1,,2,2,2,2,107,107
,1,1,0,1,2,4,,,9,283000,9,501,,,2,2,107,
15,2,6,,1,2,,1,,4,0,,501,2,2,2,2,96,107
50,1,,0,1,1,2,2,3393.2,9,100000,,501,2,,2,2,,71
44,2,4,,1,1,2,2,3393.2,,89800,,501,2,2,2,,62,71
17,1,6,0,1,1,2,,,4,0,0,,2,2,,2,72,71
85,,1,0,1,,2,2,3393.2,7,,2,225,1,2,1,1,58,58
93,1,1,0,1,0,2,2,3393.2,7,21300,3,225,,,2,2,53,58
41,,,,1,0,2,1,,11,,6,,2,2,,,97,97
40,2,1,,,0,2,1,,9,84000,8,501,2,2,2,,103,97
48,1,,0,1,1,3,1,3393.2,,13000,2,95,2,2,2,2,89,89
41,2,1,0,1,1,,1,3393.2,,6500,,95,2,2,2,2,104,89
,1,,0,,0,,1,3393.2,10,,9,501,2,2,,2,,74
54,2,,0,1,,2,1,3393.2,9,3700,1,501,2,2,,2,70,
83,2,,0,1,0,3,2,3393.2,10,33000,4,,2,1,,1,96,97
56,,4,0,1,0,3,,3393.2,9,30000,,501,2,2,2,2,,
55,2,,0,,0,3,2,3393.2,,62000,7,501,2,2,2,,109,97
38,1,1,,,1,3,2,3393.2,9,21000,3,200,2,2,,,80,
36,2,1,0,1,,3,,3393.2,9,20000,3,200,,2,2,2,84,80
34,2,,0,,0,,1,,9,69000,,501,2,,,,93,92
36,1,,0,1,0,2,1,3393.2,9,52000,6,501,2,2,2,2,60,92
,1,1,0,1,3,,2,,10,140000,9,501,2,2,2,2,75,75
,,,0,,3,,2,3393.2,,140000,9,501,2,,2,,104,75
,2,1,0,1,0,,1,,,90000,8,501,2,2,2,2,,60
48,,1,0,1,0,2,1,3393.2,3,,7,,2,,,2,,60
77,,1,0,,0,2,1,3393.2,10,,4,501,2,2,2,,62,61
75,1,1,0,1,0,2,1,3393.2,9,99000,8,501,2,2,,,59,61
73,,1,0,1,0,2,1,3393.2,8,48500,6,391,2,2,2,2,35,34
80,2,1,0,1,0,2,,3393.2,5,11200,2,391,2,2,2,2,,34
34,1,1,0,,0,2,2,3393.2,9,66500,7,501,2,,2,2,,68
31,,1,0,1,0,2,,,7,80000,8,501,2,2,2,2,96,
29,1,1,0,,0,2,2,3393.2,10,66000,,406,,2,2,2,,98
33,2,1,0,1,0,2,2,3393.2,10,3500,1,406,2,,2,2,176,98
,,6,0,1,0,,2,3393.2,,,8,501,2,,2,,,98
29,,6,,6,0,2,2,3393.2,9,,8,501,2,2,2,2,,98
27,2,6,,1,0,2,2,3393.2,9,30000,4,226,2,2,2,2,105,
25,,,0,1,0,,,,,,8,501,2,,,2,105,98
60,,,0,,0,2,1,3393.2,,44000,5,501,2,2,,2,,76
68,1,,0,,0,2,1,3393.2,11,315000,9,501,2,2,2,2,,76
,1,1,0,2,0,,1,3393.2,12,,2,97,,,,2,118,118
81,,1,0,1,0,2,1,3393.2,,5000,1,97,,2,2,2,72,
55,,1,0,6,1,3,,3393.2,5,23400,3,371,2,,,2,,197
43,2,1,0,6,1,3,2,3393.2,9,52000,,371,2,,,2,172,
17,2,6,0,6,1,,2,3393.2,4,0,0,371,1,2,2,,184,197
16,,6,0,1,,,2,3393.2,4,7800,2,,2,2,,2,160,197
36,2,1,0,1,2,4,1,3393.2,,,7,501,2,2,,2,76,76
40,2,,0,1,2,,1,,9,85000,8,501,,,2,2,78,76
15,1,,,,2,4,,3393.2,3,0,0,501,2,,2,2,89,76
,2,1,0,1,2,4,1,3393.2,,5000,1,207,,,2,2,,
51,1,1,0,,2,4,1,3393.2,5,48000,6,207,2,2,2,2,59,48
61,1,1,0,1,,,1,3393.2,9,0,0,297,2,2,2,2,50,
52,2,1,0,,0,2,1,3393.2,9,50000,6,,2,2,2,2,,51
24,2,1,0,1,1,3,2,3393.2,7,8000,2,39,2,,,2,123,123
28,1,1,0,1,1,,2,3393.2,9,,0,39,2,,2,2,,123
65,,1,0,,0,2,1,3393.2,,388900,9,501,2,2,2,1,61,60
66,2,1,0,1,0,2,1,3393.2,5,15200,3,,2,2,2,2,60,60
58,,1,0,1,0,4,1,3393.2,9,87000,,501,2,,2,,,35
46,,,1,1,0,4,,3393.2,6,,7,501,2,,2,2,36,
19,,6,1,,0,4,1,,,10000,2,501,2,2,2,2,64,35
18,1,6,1,1,0,,1,3393.2,,8000,2,501,2,2,,2,,35
52,1,1,0,1,0,2,1,3393.2,9,,9,,,2,2,2,67,67
43,2,,0,,0,2,1,3393.2,9,4000,1,501,1,2,2,2,60,
,1,1,,1,0,,1,3393.2,12,,7,501,2,2,2,2,51,52
93,2,,0,1,0,,1,3393.2,9,40300,5,,,2,2,,,
56,2,,0,1,0,2,1,,9,87200,8,,2,2,2,2,,71
67,1,1,0,,,2,1,3393.2,,87100,8,501,2,2,,2,71,
76,2,2,3,1,0,5,1,,12,120000,9,501,2,2,2,2,79,79
39,2,6,3,1,0,5,,3393.2,10,33000,4,501,2,,2,2,73,
,2,6,,1,0,,1,3393.2,,28000,4,,2,2,2,2,73,79
42,2,4,3,1,0,5,1,3393.2,9,14000,2,501,2,,,2,73,79
53,1,1,0,,0,2,,3393.2,9,514000,9,501,2,,,,,140
54,,1,0,1,0,2,1,3393.2,9,,,501,2,2,2,,129,
41,,1,4,,,4,1,3393.2,10,238000,9,501,2,2,,,43,43
41,2,,,,2,4,1,,10,52000,,,2,2,2,2,49,43
50,1,1,0,,0,2,2,3393.2,5,50000,,501,2,2,2,,334,335
50,2,1,0,1,0,2,,3393.2,9,190000,9,501,2,2,2,2,311,
72,,1,0,1,,2,,3393.2,8,15000,3,501,2,2,,1,95,96
72,1,1,0,,0,,1,,,144500,9,501,2,,2,,103,96
63,,,0,1,0,2,,,10,,3,501,2,,2,,,45
61,1,1,0,1,0,2,1,,,200000,9,501,2,2,2,2,50,
,1,5,1,8,1,2,,3393.2,7,22000,3,127,2,2,2,2,,56
59,2,1,0,,0,,1,3393.2,9,22500,3,501,2,2,2,2,101,101
,1,1,0,1,0,2,1,3393.2,9,,9,501,,2,2,2,100,101
63,1,1,0,,,2,,3393.2,11,175000,9,501,,,,,32,32
,,,,1,0,2,1,3393.2,9,,9,501,2,,2,2,29,32
54,2,1,0,1,0,2,1,3393.2,10,,5,501,2,2,2,2,65,64
54,1,,0,1,0,2,,,9,,7,501,2,2,2,2,74,64
58,2,4,0,,,4,,3393.2,,30000,,,,2,2,2,24,24
28,,6,0,1,0,4,1,3393.2,5,31200,,,,2,2,,24,24
54,1,6,0,1,0,,1,3393.2,,76140,8,501,2,2,2,,29,24
34,1,,0,1,1,3,2,3393.2,10,20000,3,97,2,2,2,2,41,41
31,2,1,0,1,1,3,2,3393.2,10,,0,97,2,2,2,2,59,41
38,2,,,,0,2,2,3393.2,8,0,0,296,2,2,2,,195,
46,,1,0,1,0,2,2,3393.2,10,,6,296,2,,2,2,,196
62,,1,0,1,0,2,1,3393.2,9,90700,,,2,2,,2,105,106
60,2,1,0,1,,,1,3393.2,,,,501,2,2,,2,102,
,2,4,0,1,1,2,,,10,14400,2,82,2,2,2,2,27,
60,1,1,,1,1,3,,,11,492100,9,501,2,2,2,2,,60
,2,,0,9,,,1,3393.2,7,14500,2,501,,,,2,111,60
51,2,,0,1,1,4,1,3393.2,,,5,501,2,2,,2,59,59
52,1,1,0,1,,4,1,3393.2,9,491000,9,,2,2,2,2,66,59
,2,6,0,1,,4,1,3393.2,4,1000,1,501,2,,2,2,52,59
,2,6,0,1,1,4,,3393.2,4,0,0,,2,2,2,2,47,59
46,1,1,0,1,0,2,1,3393.2,10,58000,7,458,,2,,2,50,51
34,,1,0,1,0,2,1,,8,20000,3,458,,2,2,2,91,51
46,,1,0,1,,3,1,,10,230000,9,501,2,2,,,49,49
48,2,1,0,1,1,3,1,,,0,0,,,,2,,67,49
,1,6,0,1,,,1,3393.2,4,,0,501,2,2,,2,64,
35,2,1,,1,0,2,2,3393.2,9,50000,,501,2,2,,2,50,50
35,1,1,0,1,0,2,2,3393.2,,80000,8,501,2,2,,2,50,50
71,,1,0,9,0,2,1,3393.2,10,75400,7,,,,,1,79,80
71,,1,0,,0,2,,,7,25400,,501,,2,2,,86,80
71,2,1,0,,0,2,1,,10,0,0,501,,2,,2,,51
74,1,1,0,1,,2,1,3393.2,12,223100,9,,2,2,2,2,56,51
,1,1,0,1,,4,,3393.2,10,490000,,501,2,2,2,2,95,95
45,2,1,0,1,2,4,1,,9,75000,7,501,2,2,2,2,106,
88,1,1,,,0,,1,3393.2,,11400,2,,2,2,,,,84
,2,1,0,,,3,1,,,0,0,178,2,1,,2,96,84
61,1,6,0,1,0,,1,3393.2,11,24000,4,178,2,2,2,2,,
,1,1,0,,3,5,1,3393.2,9,185000,,501,2,,,2,103,
,2,1,0,,,5,1,3393.2,12,,8,501,2,2,,2,141,
15,1,6,0,1,3,5,1,3393.2,4,0,0,501,2,,2,2,136,
55,1,1,,1,2,4,1,3393.2,9,205000,,501,2,2,2,2,,52
56,,1,0,1,2,,1,,8,0,0,501,2,,2,2,51,
15,2,6,0,,2,4,1,3393.2,4,,0,501,2,2,2,,50,
41,,1,0,1,,3,1,,10,150000,9,501,,2,2,2,66,65
39,,,0,1,1,3,1,,10,180000,9,501,2,2,2,2,,65
54,2,,0,,0,2,1,3393.2,,95000,8,501,2,,2,2,65,
,1,1,0,9,0,2,1,3393.2,5,,3,501,,2,2,2,35,65
75,1,1,0,1,0,2,,3393.2,12,161000,9,501,2,2,2,2,69,68
,,,0,,0,2,1,3393.2,,51000,6,501,2,,,,75,68
56,1,,0,9,0,2,1,3393.2,,385000,9,501,2,2,,2,,31
56,2,,,,0,,,3393.2,9,370000,9,501,2,2,,2,59,
64,,1,0,1,0,2,1,3393.2,,100,1,501,2,2,,2,,
,2,1,0,1,0,,,3393.2,12,108500,8,501,,2,2,,,
,1,1,0,1,0,3,1,3393.2,12,84000,,,2,2,,2,70,
,,1,0,,0,3,,3393.2,9,0,,501,2,2,2,2,68,69
93,2,3,0,1,0,3,,3393.2,5,33400,,501,,1,2,2,,69
36,2,4,4,8,1,2,2,,8,27000,4,155,2,2,2,2,72,
57,1,1,,1,0,2,2,3393.2,,6900,1,360,2,2,2,2,76,76
31,,,0,,,2,2,3393.2,,54100,6,360,2,,2,,81,76
43,1,,,,2,4,1,3393.2,10,490000,,501,2,2,2,2,98,98
43,2,,0,1,2,4,1,3393.2,12,65000,7,,2,2,,,105,98
67,,1,0,,,2,1,3393.2,11,437000,9,501,2,2,2,2,120,119
66,2,1,0,,,2,1,3393.2,11,0,0,501,2,2,2,2,117,119
59,1,,,1,,,1,3393.2,12,,9,,2,2,2,2,,55
56,2,1,,9,1,,,3393.2,10,29000,,501,,,2,2,59,55
28,2,6,1,9,1,4,1,3393.2,9,10900,2,501,2,2,2,2,75,55
16,2,6,0,9,,4,1,3393.2,4,,0,501,2,2,2,2,52,55
,1,,,1,0,,1,3393.2,,32500,,211,2,2,2,2,46,
76,2,,,1,0,2,,3393.2,5,,,211,2,,,2,51,45
,2,1,0,1,3,6,1,3393.2,,60000,,459,,,,2,49,49
48,1,1,,1,,6,1,3393.2,,90000,8,459,,2,2,2,45,49
73,2,3,0,1,3,6,1,3393.2,5,11000,2,459,2,2,,2,48,
61,1,1,0,1,0,4,1,3393.2,10,165000,9,501,2,2,2,2,107,
56,2,1,0,1,0,4,1,3393.2,10,6000,1,501,2,2,2,2,104,107
22,,6,0,1,0,4,1,3393.2,9,2500,1,501,,2,2,,,107
22,2,6,,1,0,4,,3393.2,,6000,1,501,2,2,,2,161,107
,1,,0,1,,3,1,3393.2,,63000,7,307,2,2,2,,29,29
16,,6,0,1,2,3,1,3393.2,4,0,0,307,2,2,2,,33,29
62,2,1,,1,1,4,1,3393.2,,8000,2,501,2,2,2,2,,
,,,,1,,,1,3393.2,9,216000,9,,2,,2,2,,
18,2,6,0,1,1,4,,3393.2,4,0,0,501,2,2,2,2,200,213
15,2,6,,1,1,4,,3393.2,4,0,,,2,2,2,2,184,213
66,1,,0,1,,2,,3393.2,9,54200,,476,2,2,,2,36,
28,1,,0,1,0,2,,3393.2,5,19000,,476,2,2,2,2,,37
66,1,1,0,,0,2,1,3393.2,,285030,9,501,2,,2,2,62,61
,2,1,,1,0,2,,,9,0,0,501,2,2,2,,61,61
66,1,1,0,7,,,1,3393.2,,,6,466,2,2,,2,91,91
61,2,1,0,,0,2,1,3393.2,,,,466,2,1,,2,89,91
58,1,4,0,1,1,2,,3393.2,12,40000,5,230,,2,2,2,32,32
16,1,,0,,1,,2,3393.2,4,0,,230,2,2,2,2,38,32
49,,1,0,1,,4,1,3393.2,,19000,3,501,2,2,2,2,76,
,1,1,0,1,,,,3393.2,10,,9,501,,,2,2,79,77
68,1,1,0,,,5,1,3393.2,,,9,501,,2,2,2,111,
65,2,,1,,0,5,1,3393.2,11,100000,8,,,2,2,,,112
,2,6,,1,0,5,1,3393.2,9,15000,3,501,2,2,2,2,109,112
29,1,6,1,,,5,1,3393.2,9,,,501,,,2,2,80,
25,1,6,1,,0,5,1,3393.2,7,,2,501,1,2,2,2,79,112
66,,1,0,,0,2,1,,9,,2,380,2,2,,2,104,104
66,1,,0,1,0,2,1,3393.2,9,47000,6,380,2,2,2,2,,104
46,1,1,0,1,1,3,1,3393.2,9,,6,501,2,2,2,2,59,58
,,1,0,1,1,3,1,3393.2,9,490000,9,,2,,2,2,68,
47,,6,0,,1,2,1,3393.2,9,300000,9,501,2,2,,2,,129
48,2,6,0,,,2,1,,10,200,1,1,2,2,2,,179,129
67,,1,0,,0,2,1,3393.2,8,155000,9,501,,2,2,,90,90
65,2,,0,1,0,,,3393.2,10,,,,2,2,2,2,88,90
74,1,1,0,,0,,1,,7,,5,,2,,2,,62,61
71,2,1,0,1,0,2,1,,5,,4,403,2,2,,,60,61
41,,,0,6,0,2,1,,10,490000,9,,2,2,2,,88,87
,2,1,0,1,0,2,1,3393.2,12,85000,8,501,,2,,2,,87
,2,1,,1,3,,1,3393.2,8,,9,501,2,2,,,135,136
,1,1,0,,3,5,1,3393.2,7,80000,8,,,2,,,135,136
73,,1,0,1,0,2,1,3393.2,10,113200,9,501,,2,2,1,222,222
71,,1,0,1,0,2,1,3393.2,9,32000,4,501,2,2,2,2,217,222
55,1,1,0,,,4,1,,10,28000,,501,2,2,2,2,,63
,2,,0,,2,4,1,3393.2,,,,501,,2,2,2,64,63
39,,1,3,1,0,2,1,3393.2,12,79000,8,501,2,2,2,2,56,56
44,,1,,1,0,,1,3393.2,,,,501,2,2,,2,58,56
51,1,1,,1,1,4,1,3393.2,10,148520,,,2,2,2,2,135,
56,,,0,1,1,4,1,3393.2,9,,,501,2,2,,2,121,135
19,1,6,,1,1,4,1,,,,1,501,2,2,2,2,133,135
17,2,6,0,1,1,4,,3393.2,,0,0,501,2,,2,2,101,135
44,1,4,0,1,2,,2,3393.2,10,148000,9,501,2,2,2,2,90,
33,2,2,0,6,,2,,3393.2,10,0,,0,,,,2,20,20
30,1,6,0,6,1,2,2,3393.2,10,,0,0,2,2,,2,79,20
27,1,6,0,6,1,,2,3393.2,9,,0,0,2,2,2,2,43,20
31,1,1,1,,5,7,,3393.2,4,,5,186,2,,,2,718,718
32,2,1,1,1,,7,2,3393.2,6,35000,5,186,2,2,2,,362,718
16,1,6,1,1,,,2,3393.2,4,0,0,,2,2,,2,273,718
,1,1,0,1,1,,1,,,,9,,2,,2,2,110,110
52,2,1,0,1,1,4,1,3393.2,9,30000,4,,2,2,2,2,101,
18,1,6,0,1,1,4,1,3393.2,4,,,501,2,2,2,2,108,110
63,1,1,0,,,3,,3393.2,,297000,9,501,2,2,2,2,31,32
62,2,1,0,1,0,3,1,,,,3,501,2,2,2,2,31,32
93,2,3,0,1,0,3,1,3393.2,9,13000,,501,2,1,2,1,,
,2,,4,1,1,,2,,7,2000,,235,,2,2,2,176,176
26,1,6,4,1,1,4,2,3393.2,7,25000,4,,2,,,2,120,
24,,6,4,1,1,4,2,3393.2,,35000,5,,2,2,2,2,205,176
,2,1,0,1,0,3,1,3393.2,,200000,9,501,2,2,2,2,70,70
57,1,1,,1,0,3,,3393.2,9,,9,501,2,2,2,2,,70
26,1,,0,,0,3,,3393.2,5,,,501,,2,2,2,60,
55,1,1,,1,2,4,1,3393.2,10,120000,9,501,2,2,2,2,105,105
45,2,1,0,1,2,4,1,3393.2,,40000,5,501,2,2,2,2,,105
,2,4,0,1,2,3,,3393.2,9,150000,9,501,2,2,2,2,107,
27,1,6,0,6,2,3,1,3393.2,9,,1,22,2,2,,2,148,107
93,2,3,0,3,,2,1,,8,27600,4,180,,1,2,,35,36
,1,4,0,9,0,2,1,,,0,,180,2,2,,2,38,36
38,1,1,0,1,,4,,3393.2,,150520,9,,2,2,2,,57,57
36,2,1,0,1,2,4,,3393.2,9,5000,1,501,2,2,,2,59,57
53,1,1,,1,1,4,1,,11,420000,9,501,2,2,2,,56,
49,2,1,0,1,,,1,3393.2,9,10000,2,501,2,2,,2,59,56
20,1,6,0,1,1,4,1,3393.2,7,20000,3,501,2,,2,2,77,56
16,,,0,,1,4,1,3393.2,4,,2,501,2,2,2,2,42,
79,2,,0,1,0,2,1,3393.2,9,80900,8,501,2,2,2,2,53,53
80,1,1,0,1,,,1,3393.2,10,45800,6,501,1,2,2,1,49,53
60,2,1,0,1,1,3,,3393.2,10,138800,9,501,2,,2,2,,
53,,1,,,1,3,1,3393.2,10,351000,9,501,,2,2,2,66,57
16,,6,0,,1,3,1,,4,0,0,501,,,2,2,,57
57,2,1,0,1,0,,1,3393.2,,,8,501,2,2,2,,92,92
,1,,0,1,0,2,1,3393.2,9,162000,9,501,2,2,2,2,99,92
38,,,0,1,2,,1,3393.2,12,25000,4,193,2,,2,,107,107
34,1,,0,1,2,4,,3393.2,,,4,,2,2,2,2,126,
23,2,6,,8,2,4,1,,9,4000,1,,,2,2,,,
,1,1,0,,0,2,1,3393.2,,,4,250,2,,2,2,91,90
,2,,0,1,0,2,1,3393.2,,8000,2,,2,1,2,2,103,90
38,2,1,0,1,2,4,,3393.2,,50000,6,476,2,,2,2,392,392
46,1,,0,1,2,4,2,,,,7,476,2,,2,2,361,392
44,2,1,0,,,,1,3393.2,9,83500,,501,2,2,,2,91,91
,,1,0,,1,3,1,3393.2,,,9,501,,2,,2,84,91
,2,1,0,1,,2,1,3393.2,10,108000,,501,2,,2,2,59,59
77,1,1,0,1,0,2,1,,9,68000,,501,2,,2,2,58,59
55,2,1,0,1,1,3,,3393.2,6,20000,,,,2,,,431,431
,1,1,0,,1,,1,3393.2,7,,6,341,2,2,2,1,472,431
49,2,1,0,1,,4,1,3393.2,10,3700,1,,2,2,2,2,,
49,,1,0,1,,4,,3393.2,10,255000,9,501,2,2,,2,55,74
47,1,1,,1,3,5,1,3393.2,,110000,8,501,,2,2,2,93,94
44,2,1,0,1,3,5,,3393.2,9,,9,501,2,2,2,2,109,
,1,1,,6,1,3,1,3393.2,10,150000,9,501,2,2,2,,203,203
28,,1,0,6,,,,3393.2,9,0,0,501,2,2,2,2,,203
,2,1,,1,2,5,,,10,30000,,,2,2,,,79,79
65,1,1,,1,2,5,1,3393.2,7,,9,501,,2,2,2,67,79
,1,6,0,1,2,,,3393.2,5,0,0,501,2,,2,2,79,79
38,1,1,0,,0,2,2,3393.2,12,82200,8,488,2,,2,2,49,49
37,2,1,0,6,0,2,2,,12,0,0,488,2,2,2,,29,49
69,,1,0,1,0,,1,3393.2,7,0,,390,2,2,,2,51,51
53,,1,0,1,0,,1,3393.2,7,,7,390,2,2,2,2,67,51
57,1,,0,1,,,1,,,96100,8,501,2,2,2,2,132,
,2,1,0,6,1,3,1,3393.2,12,,4,501,2,2,,2,156,133
27,,1,,,0,,1,3393.2,9,90000,8,501,,2,2,2,,
,1,1,0,1,0,2,1,,9,68000,7,501,,2,2,2,,25
70,2,1,0,1,0,2,1,3393.2,10,9600,2,109,2,2,2,2,44,
,1,1,0,,0,2,1,3393.2,11,7000,1,109,2,2,2,2,,
73,1,1,,1,0,2,,3393.2,10,66530,7,501,2,2,2,2,130,130
51,2,1,0,1,0,2,1,3393.2,5,11200,2,501,2,2,2,,146,130
37,1,1,,1,,4,1,3393.2,,0,0,501,2,,,2,94,94
44,2,1,0,1,2,,1,3393.2,12,306000,9,,2,2,2,2,102,94
82,,1,0,1,0,2,1,3393.2,9,8520,2,,2,1,1,2,48,47
,1,1,0,1,,,1,,11,41100,5,326,2,2,1,2,44,
,1,1,0,,0,2,,3393.2,10,260900,9,501,2,2,,2,82,81
43,2,,0,1,0,2,1,3393.2,11,,9,501,2,2,2,2,87,81
66,1,1,,1,0,2,,3393.2,9,,,107,2,,,2,97,97
64,2,1,0,1,,2,1,3393.2,8,0,,107,2,2,2,2,104,97
,,1,0,1,0,2,1,3393.2,9,64840,,,2,2,2,,56,
63,1,1,,1,0,2,,3393.2,10,,,501,2,2,2,2,68,56
33,2,1,0,1,1,3,1,3393.2,,,9,501,2,,2,,167,166
35,1,,0,1,1,,1,3393.2,10,74000,,,2,2,2,2,,166
33,1,1,0,1,0,2,1,3393.2,10,37500,,379,2,2,2,2,76,
31,,1,0,1,0,2,1,3393.2,,27000,4,,,2,2,2,108,76
,1,1,0,1,0,2,2,,9,43800,5,501,2,2,2,,56,56
,2,1,0,6,0,,2,3393.2,10,,,501,,2,2,2,,56
63,,1,0,1,0,,1,,10,42500,5,,2,1,2,2,103,
,1,,,,0,,1,3393.2,9,,,501,1,2,1,2,102,
56,2,,0,1,0,2,1,3393.2,9,,8,501,2,2,2,2,51,
17,2,6,0,,0,2,1,3393.2,,3000,,501,2,2,,2,49,51
84,,1,0,1,0,2,1,,,65000,7,,2,2,2,,,87
80,2,1,0,1,0,,1,,8,8700,,485,2,2,2,,99,87
57,,,0,1,0,3,1,3393.2,,,,371,2,2,,2,55,55
61,,,0,1,,3,1,3393.2,10,16000,3,,,,,2,54,55
25,,6,0,1,,3,1,3393.2,9,5200,1,371,,,2,1,,55
,2,4,0,1,2,3,,3393.2,10,609000,,501,2,2,2,2,,399
16,1,6,0,1,,3,1,3393.2,,500,1,501,2,2,2,2,476,399
62,1,4,0,,,2,1,3393.2,12,,,501,2,2,2,2,86,85
23,1,6,0,1,0,2,1,3393.2,5,2000,1,501,2,2,,2,136,85
,2,1,0,1,3,5,1,3393.2,11,490000,9,501,,2,,2,55,
41,,1,,,,5,1,3393.2,12,70000,,501,2,,2,2,,55
,2,,0,1,0,2,1,3393.2,12,20000,3,,2,2,2,2,49,
58,,1,0,,0,2,1,3393.2,11,75000,7,501,,2,2,2,,
,1,2,,,2,3,,3393.2,10,426000,9,501,2,2,,,77,
16,2,6,,,2,3,,3393.2,4,0,0,501,2,2,2,2,81,76
,2,1,0,,0,2,1,3393.2,9,37000,,381,2,,2,2,74,74
63,1,1,,1,,2,1,,9,28100,4,381,2,2,2,2,80,74
63,1,1,0,1,0,2,,3393.2,9,405980,9,,,2,2,2,,52
69,2,1,0,1,0,2,1,3393.2,,0,0,501,2,2,2,,46,52
46,1,1,0,1,,4,,3393.2,9,,9,501,2,2,2,,57,
42,,1,0,,2,4,1,3393.2,10,30200,,,2,2,2,2,65,57
,2,,0,1,5,6,2,3393.2,9,28750,4,87,2,2,2,2,71,71
,2,,0,1,5,6,2,3393.2,4,,0,87,2,2,2,2,69,71
15,1,6,0,1,5,6,,3393.2,3,,,87,2,2,2,2,90,
,1,1,0,1,,4,,3393.2,7,59400,7,428,2,2,,2,99,99
71,2,1,0,,0,,1,,5,29600,4,428,2,,,,106,99
44,1,,0,1,0,,1,3393.2,9,24000,4,,2,2,,2,108,99
71,2,1,0,,0,2,1,3393.2,10,57300,,501,2,2,2,,82,82
73,1,,,1,0,2,1,3393.2,10,39590,,501,2,2,2,2,87,82
